,objid,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class,diff_u,diff_g,diff_r,diff_i,diff_z
7725,1237651736851054654,226.54376,2.2805647,16.14564,16.08055,16.01274,15.58753,15.69591,16.17282,16.19777,16.17906,15.75182,15.90852,0.1346648,0.06508827,0.06781197,0.4252129,-0.1083841,b'QSO',-0.027180000000001314,-0.11721999999999966,-0.1663199999999989,-0.16429000000000116,-0.21260999999999974
426174,1237655370906337302,219.92854,58.46645,17.93962,17.86686,18.11162,18.03099,17.84601,17.93779,17.89905,18.14109,18.07135,17.89643,0.4249636,0.07275772,-0.2447567,0.08062744,0.1849823,b'QSO',0.0018300000000017747,-0.03218999999999994,-0.029469999999999885,-0.04035999999999973,-0.05041999999999902
6218,1237650760788017323,198.50487,-3.2285759,19.03907,18.9826,18.56431,18.49362,18.54842,19.04788,18.98907,18.56891,18.51682,18.55166,1.300541,0.05646515,0.4182949,0.07069016,-0.05480003,b'QSO',-0.008810000000000429,-0.006470000000000198,-0.0045999999999999375,-0.02319999999999922,-0.0032399999999981333
313940,1237659326016913547,212.74734,57.141474,19.1588,18.91039,18.93985,18.85537,18.86965,19.1352,18.90677,18.92565,18.85848,18.85525,1.579982,0.2484055,-0.02945328,0.08447456,-0.0142765,b'QSO',0.02359999999999829,0.003619999999997958,0.01419999999999888,-0.003109999999999502,0.014399999999998414
110483,1237667549810327591,170.04275,23.828021,18.59314,18.49766,18.53024,18.37996,18.25864,18.57744,18.54754,18.55044,18.40489,18.24734,2.04227,0.09547424,-0.0325737,0.1502724,0.1213207,b'QSO',0.015699999999998937,-0.0498800000000017,-0.020199999999999108,-0.02493000000000123,0.011299999999998533
87225,1237661970658361391,207.28335,6.1243321,19.31146,18.87464,18.81206,18.5966,18.65151,19.36319,18.94167,18.89213,18.70635,18.76344,0.6117051,0.4368191,0.06258583,0.2154617,-0.05491829,b'QSO',-0.051729999999999166,-0.06702999999999903,-0.08007000000000275,-0.10975000000000179,-0.11193000000000097
366825,1237667541752610825,147.47821,20.185222,18.62188,17.96064,17.16745,16.71468,16.42423,19.33627,19.03797,18.56291,18.1103,17.81178,0.1657641,0.6612358,0.7931957,0.4527664,0.290451,b'QSO',-0.7143899999999981,-1.07733,-1.39546,-1.3956199999999974,-1.3875499999999974
370696,1237665024363855942,172.99961,33.77845,18.93855,18.87025,18.87619,18.63212,18.68833,18.93244,18.86641,18.86674,18.64522,18.6878,1.64383,0.06829453,-0.005941391,0.2440758,-0.05621338,b'QSO',0.006109999999999616,0.0038400000000002876,0.009450000000001069,-0.013099999999997891,0.0005300000000012517
373928,1237666462656364575,122.31104,64.826042,19.40494,18.32242,17.85727,17.53692,17.74795,19.40955,18.32244,17.85698,17.58314,17.75186,4.379166,1.082518,0.4651489,0.3203526,-0.2110252,b'QSO',-0.004609999999999559,-1.9999999999242846e-05,0.0002899999999996794,-0.046220000000001704,-0.00391000000000119
353697,1237662696498331708,233.46468,26.145626,18.99049,19.26324,18.87786,18.84456,18.9484,19.01311,19.28596,18.88827,18.852,18.9698,1.263289,-0.2727547,0.3853817,0.03330612,-0.1038456,b'QSO',-0.022619999999999862,-0.02271999999999963,-0.010410000000000252,-0.007439999999999003,-0.021399999999999864
40658,1237660765375496390,131.64252,31.495787,18.97943,17.47422,16.67784,16.23174,15.93616,20.50464,18.92736,18.15521,17.74012,17.52272,0.1211703,1.505211,0.7963829,0.4460983,0.2955828,b'QSO',-1.5252099999999977,-1.4531400000000012,-1.4773700000000005,-1.5083800000000025,-1.5865600000000004
222185,1237657590858842192,179.24832,55.219024,21.48268,19.42204,18.78791,18.34137,18.0562,21.44768,19.45759,18.806,18.3569,18.07441,3.110149,2.060638,0.6341343,0.4465427,0.2851658,b'QSO',0.03500000000000014,-0.03555000000000064,-0.018090000000000828,-0.015529999999998267,-0.018209999999999837
269315,1237655125020835842,210.9658,4.1824457,19.00554,18.44951,18.4185,18.44866,18.22346,18.98482,18.4552,18.41694,18.43637,18.23504,2.33886,0.5560322,0.03100586,-0.03015327,0.2251968,b'QSO',0.020720000000000738,-0.005690000000001305,0.001560000000001338,0.012290000000000134,-0.011580000000002144
390094,1237669768154054658,359.99783,8.4702803,17.87307,18.01981,18.36359,18.64442,18.84844,17.88073,18.04244,18.37453,18.64786,18.86599,2.681778,-0.1467476,-0.3437786,-0.2808247,-0.2040195,b'QSO',-0.007660000000001332,-0.022629999999999484,-0.010940000000001504,-0.00344000000000122,-0.017549999999999955
183613,1237667446196928568,194.89631,23.732739,17.9347,17.98716,18.01764,17.71572,17.73354,17.95786,18.0059,18.04446,17.72832,17.73935,1.801517,-0.05246544,-0.03047371,0.3019199,-0.01782227,b'QSO',-0.023160000000000736,-0.01874000000000109,-0.026820000000000732,-0.012599999999999056,-0.005810000000000315
84820,1237664133165285386,160.18965,14.728167,19.08645,18.81696,18.84261,18.8699,18.79745,19.11856,18.8506,18.89579,18.94668,18.86098,0.7140157,0.2694912,-0.02565002,-0.02728653,0.07245064,b'QSO',-0.03210999999999942,-0.03363999999999834,-0.053180000000001115,-0.0767799999999994,-0.06353000000000009
287156,1237661136880730253,140.08077,31.959934,19.66768,19.10611,18.95011,18.86251,18.83549,19.65741,19.13121,18.969,18.87693,18.86083,2.624893,0.5615692,0.1559982,0.08760071,0.02702522,b'QSO',0.010270000000002,-0.025099999999998346,-0.018890000000002516,-0.01442000000000121,-0.025339999999999918
92186,1237658492285747244,194.81354,9.5344458,18.49605,18.11064,17.57165,17.40249,17.01767,18.79931,18.49631,18.19719,18.14165,17.7515,0.2743539,0.3854179,0.5389824,0.1691608,0.3848209,b'QSO',-0.3032599999999981,-0.38567000000000107,-0.6255399999999973,-0.7391599999999983,-0.7338300000000011
223093,1237660962939863101,138.39573,35.428004,17.98502,17.76027,17.66832,17.56707,17.32517,17.96398,17.76994,17.68079,17.55145,17.33608,2.159287,0.2247448,0.09195328,0.1012459,0.2418995,b'QSO',0.02103999999999928,-0.009669999999999845,-0.012469999999996872,0.015620000000001966,-0.010909999999999087
82962,1237664106851336547,147.42856,12.629251,19.58437,19.17963,18.64428,18.36094,18.43784,19.57394,19.17819,18.64139,18.36626,18.44502,1.665634,0.4047413,0.5353508,0.2833385,-0.07689667,b'QSO',0.010429999999999495,0.0014399999999987756,0.0028899999999971726,-0.005320000000001102,-0.007179999999998188
93609,1237680071248314591,18.063882,25.079132,19.69503,19.04409,18.64882,18.3887,18.29935,19.71511,19.05615,18.67116,18.39124,18.30108,1.404646,0.6509399,0.3952675,0.2601166,0.08935738,b'QSO',-0.020080000000000098,-0.012059999999998183,-0.022339999999999804,-0.0025399999999997647,-0.001729999999998455
383372,1237661069265076335,189.40176,14.611159,20.0913,18.68926,18.61462,18.36852,18.07232,20.08235,18.69053,18.6213,18.36283,18.07112,2.706409,1.402035,0.07464027,0.2460976,0.2962074,b'QSO',0.008949999999998681,-0.001269999999998106,-0.006680000000002906,0.005690000000001305,0.001200000000000756
371027,1237668350284070963,216.60594,15.610529,16.72647,15.68878,15.06256,14.67661,14.45006,17.5808,17.27285,16.98351,16.61708,16.51295,0.05523665,1.037688,0.6262159,0.3859529,0.2265434,b'QSO',-0.8543300000000009,-1.5840699999999988,-1.9209499999999995,-1.9404700000000012,-2.0628899999999994
234162,1237650369946058807,182.25541,-3.0493988,18.64984,18.59817,18.58085,18.47003,18.54918,18.66648,18.61398,18.58704,18.47051,18.54879,1.478169,0.05166626,0.01732063,0.1108208,-0.07914734,b'QSO',-0.016639999999998878,-0.015810000000001878,-0.006189999999996587,-0.00047999999999959186,0.00038999999999944635
4238,1237651225708986496,258.46848,58.700349,18.25111,17.7935,17.69701,17.43801,17.37932,18.30233,17.84964,17.78502,17.51801,17.47889,0.5211675,0.4576111,0.09648895,0.2590027,0.05869102,b'QSO',-0.05122000000000071,-0.05613999999999919,-0.08801000000000059,-0.08000000000000185,-0.09956999999999994
85459,1237662303505940547,206.44205,51.699948,18.73156,18.67358,18.68848,18.48828,18.43117,18.7451,18.69629,18.69458,18.49238,18.44816,1.781173,0.05797768,-0.0148983,0.2002029,0.05710411,b'QSO',-0.013539999999998997,-0.022710000000000008,-0.006099999999999994,-0.004100000000001103,-0.01698999999999984
368623,1237665566084629039,247.58878,11.995449,19.31766,19.07128,18.85685,18.49452,18.29613,19.32987,19.12024,18.9576,18.63316,18.44242,1.575564,0.2463875,0.214426,0.3623333,0.1983852,b'QSO',-0.01220999999999961,-0.04895999999999745,-0.1007499999999979,-0.13863999999999876,-0.14628999999999692
212350,1237668348680995086,233.7108,11.062846,19.83349,19.27613,18.74279,18.52295,18.44328,19.83963,19.27894,18.75018,18.52801,18.45139,1.892835,0.5573635,0.5333347,0.2198429,0.07966805,b'QSO',-0.00613999999999848,-0.0028100000000002012,-0.007390000000000896,-0.005059999999996734,-0.008109999999998507
239341,1237652900773101607,57.546542,-6.0838047,17.62603,17.52065,17.33429,17.20854,17.08847,17.66502,17.6144,17.45808,17.35961,17.23541,0.2514237,0.1053791,0.1863632,0.1257477,0.1200676,b'QSO',-0.038989999999998304,-0.09375,-0.12378999999999962,-0.1510700000000007,-0.14694000000000074
301147,1237655108911693866,170.71877,59.859295,17.34683,17.26874,17.21094,17.22785,17.0482,17.40897,17.33448,17.34018,17.35863,17.19022,0.3527512,0.07808876,0.05780602,-0.01691628,0.179657,b'QSO',-0.06213999999999942,-0.06573999999999813,-0.12923999999999936,-0.13078000000000145,-0.1420199999999987
998,1237671129126993934,177.40123,2.6993171,18.65828,18.67491,18.45659,18.44171,18.56335,18.64111,18.7029,18.46069,18.44493,18.57281,1.308522,-0.01663017,0.218317,0.01488304,-0.1216469,b'QSO',0.01717000000000013,-0.02798999999999907,-0.004100000000001103,-0.0032199999999988904,-0.00946000000000069
286272,1237655370363306154,192.29246,62.646496,19.05068,18.68453,18.48287,18.29463,18.33032,19.052,18.69915,18.49601,18.31403,18.34031,1.456966,0.3661537,0.2016544,0.1882439,-0.03568649,b'QSO',-0.0013199999999997658,-0.014620000000000744,-0.01313999999999993,-0.01939999999999742,-0.009989999999998389
152476,1237659131681636413,241.96314,37.09597,18.79563,18.69833,18.60463,18.34316,18.11464,18.79843,18.72102,18.64216,18.37538,18.14832,2.070687,0.09729576,0.09370422,0.2614689,0.2285194,b'QSO',-0.00280000000000058,-0.022690000000000765,-0.037530000000000285,-0.032219999999998805,-0.033679999999996824
365490,1237665533331963968,236.64593,19.232098,17.96538,17.85318,17.69784,17.70281,17.54696,17.99306,17.89264,17.73532,17.74032,17.57299,0.2541308,0.1121979,0.1553459,-0.004968643,0.1558514,b'QSO',-0.02768000000000015,-0.03946000000000183,-0.03748000000000218,-0.03751000000000104,-0.026030000000002218
324505,1237661851475771496,205.09436,43.436593,18.59222,17.65352,17.02651,16.6703,16.45793,19.89638,19.31718,18.85472,18.40497,18.26542,0.1328874,0.9387074,0.6270103,0.3562107,0.2123699,b'QSO',-1.3041599999999995,-1.6636600000000001,-1.8282100000000021,-1.7346699999999977,-1.8074899999999978
345346,1237651272437268492,183.95795,67.106049,18.17985,18.07467,17.84008,17.81768,17.25158,18.22838,18.1816,17.95189,17.9979,17.41105,0.2642615,0.1051826,0.2345848,0.02240181,0.5661011,b'QSO',-0.04853000000000307,-0.10692999999999842,-0.11180999999999841,-0.18022000000000205,-0.1594699999999989
332825,1237661851478196317,212.39332,42.019453,19.39045,19.24407,18.8749,18.86516,18.87709,19.36852,19.25194,18.87584,18.86799,18.84448,1.283525,0.1463737,0.369175,0.009738922,-0.01193047,b'QSO',0.021930000000001115,-0.007870000000000488,-0.0009399999999999409,-0.002829999999999444,0.03260999999999825
49550,1237658297923403784,158.44593,5.6104899,19.09802,18.94318,18.82682,18.45051,18.51487,19.11247,18.96504,18.84482,18.45548,18.52022,1.671686,0.1548386,0.1163635,0.3763142,-0.06435966,b'QSO',-0.014449999999996521,-0.02185999999999666,-0.01799999999999713,-0.004970000000000141,-0.005349999999999966
443881,1237679255209443371,36.884645,-3.460166,18.48755,18.61277,18.51756,18.09577,18.24621,18.50266,18.64949,18.53594,18.10151,18.25577,1.782626,-0.1252155,0.0952034,0.421793,-0.1504383,b'QSO',-0.015109999999999957,-0.036719999999998976,-0.018380000000000507,-0.005739999999999412,-0.009559999999996904
2345,1237648702986715202,229.64397,-1.0903579,18.46885,18.15949,18.2364,18.30005,18.40295,18.47695,18.17925,18.24046,18.30775,18.40688,0.6523219,0.3093662,-0.07691193,-0.06364822,-0.1028976,b'QSO',-0.008099999999998886,-0.019759999999998,-0.004059999999999064,-0.007699999999999818,-0.003930000000000433
14454,1237673703967686950,115.79156,40.134919,19.67418,18.9826,18.8684,18.75271,18.54806,19.70131,18.99894,18.89763,18.77551,18.57812,0.8574824,0.6915874,0.1142006,0.1156845,0.204649,b'QSO',-0.027129999999999654,-0.016339999999999577,-0.029229999999998313,-0.022800000000000153,-0.030059999999998865
49807,1237662198813687846,212.0428,10.788097,17.84123,17.68009,17.48963,17.34715,17.25826,17.8356,17.69683,17.49023,17.35535,17.25849,1.968145,0.1611443,0.1904621,0.142477,0.08888626,b'QSO',0.005630000000000024,-0.016739999999998645,-0.0006000000000021544,-0.008200000000002206,-0.00022999999999839815
44985,1237664854179119187,210.55685,35.485692,19.44475,18.75429,18.66909,18.66263,18.40658,19.44342,18.75726,18.6634,18.66688,18.40626,2.366615,0.6904583,0.08519745,0.00646019,0.2560558,b'QSO',0.0013299999999993872,-0.0029699999999976967,0.005690000000001305,-0.004249999999998977,0.0003200000000020964
6453,1237651754535092253,152.27647,2.5986958,17.02655,16.95359,16.75774,16.83764,16.98466,17.04737,16.97467,16.77303,16.85289,16.99947,1.100286,0.07296371,0.1958447,-0.07989502,-0.1470203,b'QSO',-0.020820000000000505,-0.02108000000000132,-0.015290000000000248,-0.01524999999999821,-0.014809999999997103
16543,1237651538714820629,199.87935,66.802053,18.44955,18.3653,18.30056,18.42858,18.41716,18.44551,18.41885,18.36675,18.49382,18.49202,0.937935,0.08425331,0.06474113,-0.1280231,0.01141739,b'QSO',0.0040399999999998215,-0.053549999999997766,-0.06618999999999886,-0.0652399999999993,-0.07486000000000104
373033,1237667912198062148,170.41953,24.772976,18.91158,18.89666,18.69343,18.63933,18.68563,18.89971,18.915,18.70682,18.65314,18.68702,1.401838,0.01491165,0.2032318,0.05410004,-0.04629326,b'QSO',0.011870000000001824,-0.01833999999999847,-0.013390000000001123,-0.013809999999999434,-0.0013900000000006685
378740,1237659119876112472,253.68776,27.528996,17.07282,16.8548,16.96649,16.97446,16.70213,17.10108,16.86727,17.01031,17.01978,16.74426,0.4112223,0.2180157,-0.1116848,-0.007976532,0.2723312,b'QSO',-0.028259999999999508,-0.012470000000000425,-0.04382000000000019,-0.04532000000000025,-0.04213000000000022
91324,1237662225121083509,131.44142,26.50794,18.38897,18.17374,18.10013,18.14878,18.05676,18.3877,18.17385,18.11407,18.16838,18.06067,0.8398675,0.2152271,0.07361221,-0.04865265,0.09202385,b'QSO',0.0012700000000016587,-0.00011000000000294108,-0.013940000000001618,-0.019600000000000506,-0.003909999999997638
61414,1237665584322904250,242.83586,60.424385,19.26022,18.46895,18.22661,18.1391,17.99292,19.25104,18.47891,18.24331,18.1461,18.0008,2.592271,0.7912655,0.2423401,0.08750725,0.146183,b'QSO',0.009180000000000632,-0.009959999999999525,-0.01670000000000016,-0.0070000000000014495,-0.00788000000000011
355079,1237664131018981436,163.18795,13.463044,18.39897,18.07962,18.18284,18.20534,18.27472,18.40498,18.0956,18.18208,18.2202,18.28386,0.6637762,0.3193493,-0.1032143,-0.02250099,-0.0693779,b'QSO',-0.006009999999999849,-0.015980000000002548,0.0007599999999996498,-0.014859999999998763,-0.009140000000002146
3611,1237649919501074438,11.365366,14.637831,17.65175,17.47062,17.03854,16.7955,16.58968,17.64744,17.47216,17.05095,16.81484,16.59936,1.872367,0.1811333,0.4320812,0.2430325,0.2058239,b'QSO',0.004310000000000258,-0.0015399999999985425,-0.012409999999999144,-0.01933999999999969,-0.009679999999999467
422042,1237666185640345676,344.76675,23.445534,18.64209,17.97701,17.91176,17.83104,17.54176,18.64404,18.00023,17.9058,17.83386,17.54327,2.462152,0.6650791,0.06524849,0.08072281,0.2892761,b'QSO',-0.0019500000000007844,-0.023219999999998464,0.005960000000001742,-0.0028199999999998226,-0.0015099999999996783
345614,1237658425169412261,171.44895,8.4748039,18.83419,18.76948,18.54324,18.5865,18.79451,18.84777,18.79029,18.57061,18.61002,18.79996,1.106297,0.06471634,0.2262363,-0.04326439,-0.2080021,b'QSO',-0.013580000000001036,-0.02080999999999733,-0.027369999999997674,-0.023519999999997765,-0.005449999999999733
421328,1237667293732667444,153.99635,24.613724,19.07699,18.84036,18.71722,18.59844,18.42809,19.07032,18.85563,18.73171,18.60376,18.44547,2.136385,0.2366219,0.1231422,0.1187859,0.170351,b'QSO',0.006669999999999732,-0.015270000000001005,-0.01448999999999856,-0.005320000000001102,-0.017379999999999285
179193,1237662640125116657,249.58352,22.10572,19.9463,18.19992,18.0593,18.07922,18.03829,19.90642,18.19476,18.06661,18.08978,18.04796,3.071544,1.746376,0.1406231,-0.01992226,0.04093742,b'QSO',0.03988000000000014,0.005160000000000053,-0.007310000000000372,-0.01056000000000168,-0.009669999999999845
98221,1237665329859723333,204.69513,30.637335,18.21497,18.01329,17.99981,18.098,18.01563,18.20968,18.0104,18.00595,18.11046,18.02029,0.8543231,0.2016773,0.01347923,-0.0981884,0.08237267,b'QSO',0.005290000000002237,0.0028900000000007253,-0.00613999999999848,-0.012460000000000804,-0.004659999999997666
271194,1237661949725900972,204.21783,11.782564,19.24692,18.58144,18.56024,18.50898,18.36238,19.23257,18.5965,18.57167,18.49481,18.35691,2.684976,0.6654816,0.02120209,0.0512619,0.1465969,b'QSO',0.014350000000000307,-0.015059999999998297,-0.011430000000000717,0.014170000000000016,0.005470000000002528
254824,1237662635837358121,236.98969,8.397038,17.81405,17.48793,17.40056,17.23758,17.24391,17.79504,17.4937,17.39019,17.23995,17.24028,1.735079,0.3261223,0.08736801,0.1629791,-0.006326675,b'QSO',0.019010000000001526,-0.005770000000001829,0.010369999999998214,-0.002369999999999095,0.0036300000000011323
84969,1237662200422531090,208.06349,12.478492,18.76552,18.54601,18.39074,18.4376,18.45755,18.79461,18.55507,18.41454,18.45448,18.47755,0.957539,0.2195072,0.1552677,-0.04685974,-0.01994514,b'QSO',-0.02909000000000006,-0.009060000000001622,-0.023799999999997823,-0.01688000000000045,-0.019999999999999574
268415,1237662198281404622,222.64713,9.1930597,19.18222,18.62319,18.73254,18.73737,18.45931,19.183,18.65163,18.72731,18.73531,18.44498,2.392318,0.5590286,-0.1093502,-0.004829407,0.278059,b'QSO',-0.0007799999999988927,-0.0284399999999998,0.005230000000000956,0.002060000000000173,0.014329999999997511
15173,1237663457239892001,317.78774,-0.216458,18.32353,18.09047,18.2553,18.18293,18.26189,18.33084,18.13624,18.30666,18.2202,18.31923,0.5483155,0.2330627,-0.1648312,0.07237434,-0.07896423,b'QSO',-0.007309999999996819,-0.04577000000000098,-0.051360000000002515,-0.03726999999999947,-0.05733999999999995
140238,1237651821635109009,214.74905,3.6741006,17.55785,17.65153,17.97057,18.18795,18.35453,17.55025,17.67087,17.96153,18.19097,18.37201,1.10424,-0.09367752,-0.3190422,-0.2173862,-0.1665726,b'QSO',0.007600000000000051,-0.01933999999999969,0.009039999999998827,-0.0030199999999993565,-0.017479999999999052
315542,1237656569185240304,311.2632,0.52759649,18.99104,19.0668,18.82817,18.91774,19.10581,18.98006,19.09077,18.84189,18.92605,19.10844,1.202628,-0.07575798,0.2386284,-0.08956909,-0.1880741,b'QSO',0.01097999999999999,-0.023969999999998493,-0.013719999999999288,-0.008310000000001594,-0.00262999999999991
3030,1237667211065229392,182.24926,29.642846,18.75634,18.65724,18.71498,18.58613,18.23213,18.82642,18.73975,18.89309,18.82667,18.47126,0.395636,0.09910011,-0.05773926,0.1288433,0.3540058,b'QSO',-0.07007999999999726,-0.0825099999999992,-0.1781100000000002,-0.2405399999999993,-0.2391299999999994
370375,1237664667895398537,147.78801,33.129394,19.38196,18.95298,18.98211,18.83194,18.8987,19.35384,18.93889,18.99597,18.87145,18.92225,0.6440443,0.4289799,-0.0291214,0.1501637,-0.06675911,b'QSO',0.028119999999997702,0.014089999999999492,-0.013860000000001094,-0.039509999999999934,-0.02354999999999663
52195,1237658298997801011,159.96756,6.5563259,19.03631,18.93375,18.59462,18.57048,18.62395,19.0264,18.93237,18.61281,18.58608,18.63244,1.394091,0.1025581,0.3391361,0.0241394,-0.05347633,b'QSO',0.009910000000001418,0.001380000000001047,-0.018190000000000595,-0.01559999999999917,-0.008489999999998332
326668,1237661149766549511,190.86517,48.643257,19.26581,19.09626,18.92595,18.89858,18.73697,19.27104,19.11246,18.92123,18.908,18.741,0.8689423,0.1695499,0.1703053,0.02736664,0.1616192,b'QSO',-0.005230000000000956,-0.016199999999997772,0.004719999999998947,-0.009420000000002204,-0.0040300000000002
260998,1237655369815949330,145.95673,56.00683,18.93861,18.71314,17.98356,17.51013,17.42372,19.38023,19.30459,18.71498,18.27116,18.22895,0.1964574,0.2254677,0.729578,0.4734306,0.08640671,b'QSO',-0.44162000000000035,-0.5914500000000018,-0.73142,-0.7610299999999981,-0.8052300000000017
72493,1237665533328294108,228.26319,22.042618,17.16376,15.53517,14.7282,14.26971,14.06375,20.02789,18.59427,17.83829,17.21081,16.95262,0.08206045,1.628592,0.8069696,0.4584904,0.2059526,b'QSO',-2.8641299999999994,-3.059100000000001,-3.1100900000000014,-2.9410999999999987,-2.888869999999999
360122,1237665440987021436,215.35972,25.671471,19.28798,19.28068,18.98648,19.01837,19.15431,19.27876,19.28819,18.9791,19.01661,19.14643,1.381838,0.007291794,0.2942047,-0.03189468,-0.1359367,b'QSO',0.00922000000000267,-0.007509999999999906,0.007380000000001274,0.001760000000000872,0.00788000000000011
364108,1237665442068037897,232.95804,21.333024,19.15027,18.85373,18.61876,18.54462,18.14383,19.18954,18.89439,18.69233,18.63955,18.22858,0.3685622,0.2965355,0.2349701,0.07414055,0.400795,b'QSO',-0.039270000000001914,-0.04066000000000258,-0.07356999999999658,-0.09493000000000151,-0.08474999999999966
22552,1237654879669977124,230.19964,2.961617,18.62079,18.55211,18.54253,18.37489,18.2668,18.6081,18.55906,18.53216,18.38187,18.26623,1.895822,0.06867981,0.009580612,0.1676407,0.1080837,b'QSO',0.012689999999999202,-0.00694999999999979,0.010369999999998214,-0.006979999999998654,0.0005699999999997374
55788,1237659119868706915,239.54639,39.763877,18.14636,18.04379,17.87821,17.90217,18.04926,18.15542,18.06645,17.89966,17.91858,18.07594,1.147949,0.1025639,0.1655788,-0.02395248,-0.1470909,b'QSO',-0.00905999999999807,-0.022659999999998348,-0.021450000000001523,-0.016409999999996927,-0.026679999999998927
6139,1237651538710036628,172.04341,66.777171,19.29138,19.1853,18.90102,18.87,18.8691,19.24198,19.198,18.91295,18.88615,18.85711,1.280848,0.1060753,0.2842884,0.03102112,0.0008964539,b'QSO',0.049399999999998556,-0.012699999999998823,-0.011929999999999552,-0.016149999999999665,0.011990000000000833
361037,1237665442589376553,194.57809,30.086797,18.05326,18.03131,17.93633,17.94996,18.01718,18.06207,18.03949,17.94355,17.95597,18.04075,1.122001,0.0219574,0.09497261,-0.0136261,-0.06721878,b'QSO',-0.008809999999996876,-0.00817999999999941,-0.0072199999999966735,-0.006009999999999849,-0.023569999999999425
40353,1237667783883292950,125.07119,12.765825,19.58176,19.07509,18.92702,18.9583,18.76965,19.61119,19.08451,18.91579,18.95749,18.7695,2.269033,0.5066757,0.1480713,-0.03128624,0.188652,b'QSO',-0.0294300000000014,-0.009420000000002204,0.01122999999999763,0.0008100000000013097,0.00014999999999787406
222735,1237661874007769155,164.31176,44.056624,23.30214,17.98142,17.47356,17.37961,17.2994,23.23578,17.99241,17.47248,17.38601,17.28257,3.311445,5.320717,0.5078564,0.09395599,0.08020592,b'QSO',0.06636000000000308,-0.010989999999999611,0.0010799999999981935,-0.006399999999999295,0.01682999999999879
286639,1237668495245180967,176.33102,16.954256,20.87954,18.84458,18.7712,18.7534,18.52793,20.83303,18.84892,18.79449,18.76989,18.54901,2.881065,2.034966,0.07337952,0.01779175,0.2254715,b'QSO',0.04650999999999783,-0.004339999999999122,-0.023289999999999367,-0.016490000000001004,-0.021079999999997767
116143,1237678619565621465,0.752247420000003,3.0404808,19.33126,18.69704,18.63019,18.57872,18.37568,19.33797,18.72706,18.64286,18.58967,18.3816,2.362213,0.6342258,0.06684685,0.0514698,0.2030373,b'QSO',-0.006709999999998217,-0.03002000000000038,-0.012669999999999959,-0.010950000000001125,-0.005919999999999703
32359,1237656494030848194,338.82251,12.279526,18.04848,16.98467,16.31885,15.89057,15.66251,19.55587,18.97554,18.45333,17.94024,17.68107,0.08785468,1.063814,0.6658211,0.4282751,0.2280674,b'QSO',-1.5073899999999973,-1.9908699999999975,-2.13448,-2.049669999999999,-2.018559999999999
9734,1237649918969315368,23.394102,13.541404,18.5507,18.36666,18.11902,18.01694,17.68317,18.63448,18.48493,18.2938,18.22566,17.86832,0.3984252,0.1840324,0.2476463,0.1020718,0.3337708,b'QSO',-0.08378000000000085,-0.11826999999999899,-0.17478000000000193,-0.20871999999999957,-0.18515000000000015
51388,1237661950786469933,173.27488,12.95685,19.07259,18.91985,18.80155,18.90958,18.90882,19.08551,18.91733,18.7871,18.90563,18.9127,0.9606107,0.1527481,0.1182919,-0.1080246,0.0007591248,b'QSO',-0.0129199999999976,0.002520000000000522,0.014450000000000074,0.003949999999999676,-0.003880000000002326
264992,1237655130374537279,245.67591,47.329301,18.58295,18.4071,18.27243,18.14187,18.16375,18.58159,18.42918,18.29043,18.15488,18.18022,1.455557,0.1758575,0.1346664,0.1305561,-0.02187538,b'QSO',0.0013600000000018042,-0.02207999999999899,-0.018000000000000682,-0.013009999999997746,-0.01646999999999821
413806,1237665367965237430,155.19426,28.451988,20.34124,18.85949,18.77736,18.77392,18.65336,20.32108,18.87728,18.79005,18.78422,18.6531,3.116953,1.48175,0.08213234,0.00343132,0.1205673,b'QSO',0.020160000000000622,-0.017789999999997974,-0.012689999999999202,-0.010300000000000864,0.00026000000000081513
53570,1237658917995741239,195.71067,54.865853,18.66394,18.26582,18.21956,18.12754,18.10758,18.65955,18.271,18.24044,18.14754,18.13794,0.6794032,0.3981228,0.04625893,0.09201431,0.01996803,b'QSO',0.004390000000000782,-0.005179999999999296,-0.020879999999998233,-0.019999999999999574,-0.03036000000000172
27443,1237658199665606830,137.9287,38.343991,19.19632,19.07366,18.63151,18.39148,17.97641,19.38539,19.35314,18.97561,18.78353,18.37829,0.2810293,0.1226635,0.442152,0.2400284,0.4150715,b'QSO',-0.18907000000000096,-0.2794799999999995,-0.34410000000000096,-0.39204999999999757,-0.40187999999999846
73613,1237661850388856949,163.74996,42.432575,18.65771,18.59713,18.332,18.31562,18.41724,18.6464,18.61235,18.34547,18.31136,18.44761,1.170648,0.06057358,0.2651272,0.01638603,-0.1016178,b'QSO',0.011310000000001708,-0.015219999999999345,-0.013469999999998095,0.004259999999998598,-0.03037000000000134
69892,1237661388140642387,210.14965,55.592894,16.83517,16.59539,16.49066,16.49591,16.41027,16.83797,16.61852,16.49032,16.50067,16.42534,0.8401802,0.2397861,0.1047287,-0.005249023,0.08563995,b'QSO',-0.002799999999997027,-0.02313000000000187,0.0003399999999977865,-0.004760000000000986,-0.015069999999997918
