,objid,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class,diff_u,diff_g,diff_r,diff_i,diff_z
311469,1237678920207827286,7.36188520000002,13.116576,20.68633,20.67448,20.274,20.33602,20.23889,20.65291,20.67632,20.26899,20.3399,20.23354,1.303067,0.01185226,0.4004803,-0.06201744,0.09712791,b'QSO',0.033420000000003114,-0.001840000000001396,0.005010000000002179,-0.0038799999999987733,0.005349999999999966
309534,1237666433118110267,344.43945,23.007509,21.34814,20.9348,20.91766,20.97483,21.03608,21.2683,20.96011,20.9279,20.97805,21.00652,2.537617,0.4133358,0.01714134,-0.05717468,-0.06124687,b'QSO',0.0798400000000008,-0.025310000000001054,-0.010239999999999583,-0.0032199999999988904,0.02956000000000003
70489,1237651737377375109,202.46255,3.1965143,22.10668,21.37831,21.26448,21.25492,21.28446,22.13202,21.54145,21.48045,21.50471,21.45979,2.591368,0.728363,0.1138306,0.009563446,-0.02954102,b'QSO',-0.025339999999999918,-0.16314000000000206,-0.21597000000000222,-0.24979000000000084,-0.17533000000000243
311168,1237667212669747407,166.0326,29.586581,21.31772,20.52064,20.30074,20.50846,20.25051,21.32981,20.49986,20.292,20.50916,20.23043,2.490631,0.7970734,0.2199078,-0.2077255,0.2579556,b'QSO',-0.012089999999997048,0.020779999999998466,0.008739999999999526,-0.0007000000000019213,0.020080000000000098
151760,1237661849867321654,211.07015,40.926665,24.04903,20.74417,19.84505,19.72282,19.94554,23.96222,20.75147,19.88193,19.76325,19.95597,3.599261,3.304859,0.8991222,0.122221,-0.2227173,b'QSO',0.08680999999999983,-0.00730000000000075,-0.036880000000000024,-0.04043000000000063,-0.010429999999999495
119775,1237657775007334787,138.16947,41.633204,21.58872,20.93192,20.87531,20.44838,20.09563,21.55604,20.99219,20.96986,20.56988,20.25256,0.602163,0.6568031,0.05660439,0.4269314,0.3527546,b'QSO',0.032679999999999154,-0.06026999999999916,-0.09455000000000169,-0.12150000000000105,-0.15692999999999913
94477,1237679435596235348,9.2532799,-1.9420207,21.1865,20.49448,20.3369,19.58813,19.10697,21.97879,21.27283,21.20469,20.61976,20.12386,0.6629537,0.6920223,0.1575718,0.7487793,0.4811554,b'QSO',-0.7922900000000013,-0.7783499999999997,-0.8677899999999994,-1.0316299999999998,-1.01689
74232,1237678825708520095,326.16836,4.4485276,21.77248,21.30934,21.19768,21.13091,22.33018,21.8307,21.33833,21.25314,21.17326,22.28314,1.529996,0.4631367,0.11166,0.06676483,-1.199261,b'QSO',-0.058219999999998606,-0.028990000000000293,-0.055460000000000065,-0.042349999999999,0.04703999999999908
410634,1237657629530980558,191.70647,52.370189,20.576,20.4591,20.0802,20.18351,20.21048,20.57422,20.44944,20.0669,20.16527,20.14694,1.112076,0.1169052,0.3788948,-0.1033096,-0.02696991,b'QSO',0.0017800000000001148,0.009660000000000224,0.013300000000000978,0.0182399999999987,0.06353999999999971
359317,1237664819284148364,173.46536,37.331476,19.23947,18.95187,18.68117,18.61795,18.57321,19.24415,18.93545,18.66675,18.61666,18.56135,1.289927,0.2875938,0.2707024,0.06321907,0.04473686,b'QSO',-0.004680000000000462,0.0164200000000001,0.01442000000000121,0.0012900000000009015,0.01185999999999865
334626,1237651272431698155,154.03524,63.972147,21.67121,21.32069,21.40191,21.21859,20.73916,21.70735,21.45111,21.58297,21.31263,20.87449,2.316256,0.3505249,-0.08122063,0.1833191,0.4794273,b'QSO',-0.03614000000000317,-0.13042000000000087,-0.18105999999999867,-0.09403999999999968,-0.13533000000000328
215128,1237667227685355791,31.549938,5.9294923,20.77681,20.22809,20.03628,19.82277,19.31989,20.73505,20.24026,20.04897,19.81582,19.32466,2.169378,0.5487232,0.191803,0.2135143,0.5028839,b'QSO',0.04176000000000002,-0.012169999999997572,-0.012689999999999202,0.00694999999999979,-0.004770000000000607
345070,1237661383846985769,147.53362,36.527328,18.87152,18.7702,18.57197,18.43691,18.35672,18.89336,18.79708,18.60126,18.46488,18.39199,1.349694,0.1013165,0.1982288,0.1350594,0.08019447,b'QSO',-0.02184000000000097,-0.026880000000002013,-0.029289999999999594,-0.02796999999999983,-0.03527000000000058
177886,1237656568118051438,326.17313,-0.33658403,21.41641,20.90089,20.92044,20.89315,20.38092,21.47275,20.97767,21.07167,20.99107,20.4945,2.269989,0.5155258,-0.01955795,0.02729416,0.5122299,b'QSO',-0.05634000000000228,-0.0767799999999994,-0.15123000000000175,-0.097920000000002,-0.1135799999999989
172577,1237665532261630298,243.84985,15.44714,22.68898,21.88039,21.84752,21.8823,22.32231,22.57567,21.92041,21.94523,21.88379,22.11808,2.427822,0.8085976,0.03287125,-0.0347805,-0.4400158,b'QSO',0.11331000000000202,-0.04002000000000194,-0.0977099999999993,-0.0014900000000004354,0.20423000000000258
411959,1237657857145569286,175.28103,52.47185,17.46292,17.1045,16.87778,16.84703,16.90654,17.47447,17.13224,16.88757,16.88391,16.93061,1.264295,0.3584175,0.226717,0.03075218,-0.05950737,b'QSO',-0.011549999999999727,-0.027739999999997877,-0.009789999999998855,-0.036880000000000024,-0.024070000000001812
41469,1237650762928816538,183.16577,-1.5820115,22.80971,21.73231,21.22773,20.85446,20.36353,22.86204,21.80338,21.29521,20.90793,20.42906,6.681161,1.077406,0.5045815,0.3732624,0.4909306,b'QSO',-0.05233000000000132,-0.07107000000000241,-0.06747999999999976,-0.053470000000000795,-0.06552999999999898
430518,1237680310156329196,2.28092629999998,31.704967,20.70244,20.48199,20.30404,20.17837,19.8274,20.67165,20.48453,20.30146,20.17467,19.78165,2.049411,0.2204437,0.1779518,0.1256752,0.3509674,b'QSO',0.03078999999999965,-0.0025399999999997647,0.002580000000001803,0.003700000000002035,0.045750000000001734
38448,1237664339327516950,178.95529,38.196495,21.60023,21.26066,20.46307,19.85466,19.49706,21.93761,21.65967,20.80833,20.27576,19.96514,0.787113,0.3395691,0.7975903,0.608408,0.3576069,b'QSO',-0.33737999999999957,-0.399009999999997,-0.34526000000000323,-0.42109999999999914,-0.4680800000000005
410631,1237662302428266696,191.76152,52.679372,20.78748,20.27223,20.35515,20.3846,20.33122,20.75923,20.28638,20.37696,20.39115,20.37021,2.348943,0.5152493,-0.08292007,-0.02944756,0.05337715,b'QSO',0.028249999999999886,-0.014150000000000773,-0.021810000000002105,-0.006550000000000722,-0.038990000000001857
60583,1237664674326773963,196.25588,37.974442,21.41361,20.94814,20.66928,20.38515,20.09319,21.40935,20.9537,20.67497,20.37687,20.07266,0.712355,0.4654713,0.2788582,0.284132,0.2919598,b'QSO',0.004259999999998598,-0.005560000000002674,-0.005689999999997752,0.008279999999999177,0.020530000000000825
21424,1237651737927942445,233.71507,2.885939,19.69009,19.39804,19.22186,19.00657,18.82819,19.74852,19.5454,19.36886,19.16848,18.98343,0.5045983,0.2920456,0.1761837,0.2152882,0.1783829,b'QSO',-0.05842999999999776,-0.14735999999999905,-0.14700000000000202,-0.1619099999999989,-0.15523999999999916
448589,1237657634873868296,144.74701,51.3566,21.1831,20.69868,20.50586,20.51288,20.39688,21.19268,20.72092,20.52568,20.5232,20.41546,0.9125945,0.4844227,0.1928215,-0.007022858,0.116003,b'QSO',-0.0095799999999997,-0.022240000000000038,-0.019820000000002835,-0.010320000000000107,-0.01858000000000004
388004,1237667911137690351,203.92933,23.430595,22.38207,22.00512,21.84778,22.03896,21.75798,22.30115,22.00912,21.84657,22.05056,21.73665,2.564525,0.3769512,0.1573391,-0.1911793,0.280983,b'QSO',0.08091999999999899,-0.003999999999997783,0.0012100000000003774,-0.011600000000001387,0.02132999999999896
100155,1237650761316630804,179.64391,-2.8422964,21.55133,20.73476,20.68508,20.61832,20.27024,21.4894,20.76362,20.72645,20.65768,20.26729,2.412041,0.8165684,0.0496788,0.06675529,0.3480816,b'QSO',0.06193000000000026,-0.02885999999999811,-0.04137000000000057,-0.03935999999999851,0.0029500000000020066
200355,1237669698373616398,337.29708,7.0295919,22.29414,20.0264,19.62659,19.56433,19.5195,22.18141,20.03349,19.6381,19.5815,19.52572,2.906718,2.267744,0.3998051,0.06226158,0.04483032,b'QSO',0.11272999999999911,-0.007090000000001595,-0.011510000000001241,-0.017169999999996577,-0.006219999999999004
166423,1237651736853151981,231.30215,2.0515925,18.95692,19.05991,19.38453,19.66882,19.75404,18.9437,19.07085,19.39082,19.6565,19.77843,2.682811,-0.1029892,-0.3246193,-0.2842865,-0.08522034,b'QSO',0.013220000000000454,-0.010940000000001504,-0.006289999999999907,0.012319999999998998,-0.024390000000000356
213963,1237664819288146138,184.98056,37.780042,21.23263,20.5037,20.47133,20.53679,20.12291,21.24918,20.54238,20.5214,20.56903,20.17605,2.32377,0.7289276,0.03237152,-0.06546211,0.4138794,b'QSO',-0.016549999999998732,-0.038680000000002934,-0.05007000000000161,-0.0322400000000016,-0.05313999999999908
445019,1237657402419315067,138.01493,45.08947,21.48095,21.25672,21.17364,21.28263,21.42409,21.44523,21.26422,21.17056,21.27483,21.3218,2.33979,0.2242298,0.08307457,-0.1089859,-0.1414623,b'QSO',0.035720000000001306,-0.007500000000000284,0.003080000000000638,0.007799999999999585,0.10228999999999999
52439,1237668332030853518,226.88012,13.186104,22.25687,20.5892,19.92878,19.85433,19.4854,22.14247,20.59383,19.93955,19.85862,19.50357,2.546264,1.667671,0.6604195,0.07444382,0.3689289,b'QSO',0.11439999999999984,-0.004629999999998802,-0.010770000000000834,-0.0042899999999974625,-0.018170000000001352
131165,1237662193450418748,177.83066,41.363123,22.58464,21.96936,22.03662,21.93374,21.97101,22.51649,21.95763,22.04019,21.94633,21.94522,1.928001,0.6152782,-0.06725502,0.1028824,-0.03726959,b'QSO',0.06814999999999927,0.011730000000000018,-0.003569999999999851,-0.012589999999999435,0.025790000000000646
52308,1237674459881210030,145.8972,5.3805643,19.25876,18.8596,18.75735,18.79078,18.95489,19.25246,18.87798,18.74945,18.77551,18.93696,1.365173,0.3991585,0.1022472,-0.03342247,-0.1641102,b'QSO',0.006299999999999528,-0.018380000000000507,0.007899999999999352,0.015270000000001005,0.01792999999999978
150695,1237660935017005400,132.51936,54.491593,20.58563,19.77139,19.75537,19.61271,19.45394,20.58064,19.78741,19.78416,19.63893,19.49184,2.736801,0.8142433,0.01601601,0.1426563,0.1587734,b'QSO',0.004989999999999384,-0.016020000000001033,-0.02879000000000076,-0.026219999999998578,-0.03790000000000049
391690,1237661874023432527,214.14053,42.176307,20.74822,20.35913,20.2208,20.25455,19.87896,20.81668,20.44631,20.33524,20.35814,19.99042,0.8674561,0.3890915,0.1383362,-0.03375053,0.3755875,b'QSO',-0.06846000000000174,-0.08718000000000004,-0.11443999999999832,-0.10359000000000052,-0.111460000000001
373784,1237679439891267967,41.824198,-5.4738385,22.40845,21.54454,21.53947,21.43913,21.17133,22.32821,21.52051,21.51184,21.43205,21.21793,2.141177,0.8639088,0.005073547,0.1003437,0.2677994,b'QSO',0.08023999999999987,0.024029999999999774,0.027630000000002042,0.007079999999998421,-0.046599999999997976
400421,1237679455464325391,5.54711559999998,16.84606,20.53085,20.25323,19.9703,19.84202,19.83635,20.50501,20.27724,20.00143,19.86312,19.83962,2.087791,0.2776184,0.282938,0.128273,0.005672455,b'QSO',0.025840000000002306,-0.02401000000000053,-0.031129999999997437,-0.02109999999999701,-0.0032700000000005502
104092,1237662696495711003,227.45815,28.692823,23.3402,21.44798,21.03049,20.95183,20.75191,23.32611,21.44361,21.02846,20.96595,20.78585,1.374512,1.892223,0.41749,0.07865334,0.1999226,b'QSO',0.014089999999999492,0.004370000000001539,0.0020300000000013085,-0.014119999999998356,-0.03394000000000119
375130,1237661354315743449,175.60529,58.202356,20.27828,20.12986,20.03837,20.10162,20.16913,20.28559,20.13372,20.03425,20.09394,20.18904,1.297396,0.1484203,0.09148979,-0.0632534,-0.06751251,b'QSO',-0.007310000000000372,-0.0038599999999995305,0.004120000000000346,0.007680000000000575,-0.019909999999999428
145651,1237648720677896367,143.55868,-0.43464177,19.76274,19.20752,19.35891,19.25806,18.9933,19.76088,19.22782,19.34672,19.25873,18.98359,2.274071,0.5552177,-0.1513882,0.1008472,0.2647648,b'QSO',0.001860000000000639,-0.020300000000002427,0.012190000000000367,-0.0006699999999995043,0.009710000000001884
312232,1237667550343463015,160.72305,22.85288,20.31637,20.21254,20.06976,19.8182,19.78054,20.31998,20.235,20.08565,19.83526,19.76635,1.593337,0.1038303,0.1427727,0.2515583,0.03766632,b'QSO',-0.0036100000000018895,-0.022459999999998814,-0.015890000000002402,-0.01706000000000074,0.014189999999999259
441165,1237658205057253469,215.17644,46.301993,17.98216,18.05721,17.79924,17.78229,17.88853,17.98602,18.07388,17.79495,17.78073,17.88552,1.246608,-0.07504845,0.2579613,0.01695442,-0.1062355,b'QSO',-0.0038599999999995305,-0.016669999999997742,0.004290000000001015,0.001560000000001338,0.003009999999999735
373535,1237671932280570318,158.76625,9.6683316,22.42341,21.69561,21.70394,21.5645,21.39529,22.34389,21.7719,21.80058,21.68108,21.48011,2.212559,0.7278023,-0.008333206,0.1394424,0.1692123,b'QSO',0.07952000000000226,-0.07629000000000019,-0.09664000000000073,-0.11658000000000257,-0.08482000000000056
195644,1237667209972154812,134.8375,18.968522,21.77035,21.2056,21.03819,21.08844,20.79759,21.74197,21.21658,21.03765,21.11586,20.78103,2.59611,0.5647488,0.167408,-0.05025101,0.2908516,b'QSO',0.02838000000000207,-0.01097999999999999,0.0005400000000008731,-0.027420000000002887,0.016559999999998354
13336,1237653470370070541,43.087969,-8.9209984,18.28184,17.81738,17.74714,17.68518,17.47246,18.30764,17.82932,17.74463,17.68935,17.47014,2.287635,0.4644661,0.07023239,0.06196785,0.212719,b'QSO',-0.025800000000000267,-0.011939999999999173,0.0025100000000009004,-0.0041700000000020054,0.002320000000000988
449438,1237651271362216193,176.72826,66.228761,21.49829,21.02427,21.01217,21.18686,20.69313,21.49128,21.03794,21.01842,21.1566,20.70491,2.614481,0.4740162,0.01209831,-0.1746826,0.4937267,b'QSO',0.007010000000001071,-0.013669999999997628,-0.006249999999997868,0.0302599999999984,-0.011780000000001678
296524,1237679503249768693,11.19217,19.648181,20.38747,19.9839,19.87965,19.91704,19.63333,20.40038,20.01128,19.90149,19.96237,19.66608,0.8141211,0.4035702,0.1042442,-0.03738785,0.2837124,b'QSO',-0.012909999999997979,-0.027380000000000848,-0.021839999999997417,-0.04532999999999987,-0.03275000000000006
434192,1237663916268192232,124.99982,56.440782,20.79202,20.48913,20.44631,20.30864,20.58386,20.75273,20.49933,20.47914,20.3287,20.51649,1.615574,0.3028831,0.04282379,0.1376686,-0.275219,b'QSO',0.03929000000000116,-0.010200000000001097,-0.03283000000000058,-0.020060000000000855,0.06737000000000037
448361,1237661150842585326,198.86068,48.746726,20.94386,20.83105,20.54797,20.11517,20.25451,20.94966,20.84014,20.58795,20.15127,20.29352,1.576839,0.1128025,0.2830868,0.4327927,-0.1393337,b'QSO',-0.0058000000000006935,-0.009090000000000487,-0.039979999999999905,-0.03610000000000113,-0.0390100000000011
282627,1237662199888413087,214.43838,11.532896,20.93198,20.57184,20.40448,20.01546,20.01497,20.94688,20.59095,20.42623,20.0328,20.01594,1.685287,0.3601475,0.1673603,0.3890114,0.0004997253,b'QSO',-0.014900000000000801,-0.01910999999999774,-0.021750000000000824,-0.0173400000000008,-0.0009699999999988052
245480,1237660962399584277,130.84993,30.849274,24.26318,21.49776,21.62414,20.87898,22.16481,24.21991,21.74529,21.96834,21.22501,22.17663,1.611871,2.765425,-0.1263771,0.7451534,-1.28583,b'QSO',0.0432699999999997,-0.24753000000000114,-0.3442000000000007,-0.3460300000000025,-0.011820000000000164
251966,1237668494704902456,168.26082,15.993785,22.77881,20.96417,20.93352,20.7131,20.23895,22.6863,20.98591,20.93854,20.72051,20.23976,3.06105,1.814636,0.03065109,0.2204151,0.4741592,b'QSO',0.09251000000000076,-0.021740000000001203,-0.005019999999998248,-0.007410000000000139,-0.0008100000000013097
355184,1237658205575905573,153.34659,46.17586,22.26603,21.65206,21.073,20.76278,20.46126,22.26728,21.64709,21.06917,20.75322,20.45284,1.424817,0.6139698,0.5790577,0.3102245,0.3015213,b'QSO',-0.0012499999999988631,0.004970000000000141,0.003830000000000666,0.009560000000000457,0.008420000000000982
369641,1237667538545737877,153.46206,22.176266,19.33662,19.17303,18.9554,19.00351,19.04517,19.33816,19.17444,18.96025,19.01124,19.04243,1.023206,0.1635914,0.2176304,-0.04810905,-0.04166794,b'QSO',-0.0015399999999985425,-0.0014099999999999113,-0.0048499999999975785,-0.007730000000002235,0.0027399999999992986
59674,1237662236935979014,199.78785,9.1374432,18.48918,18.13715,17.97194,17.93512,17.88369,18.49351,18.15344,17.97759,17.94983,17.89149,0.8818458,0.3520336,0.1652012,0.03682327,0.05142975,b'QSO',-0.004329999999999501,-0.01629000000000147,-0.005649999999999267,-0.014709999999997336,-0.007799999999999585
417609,1237656496727458382,7.59770259999999,15.989375,24.35214,21.1795,19.71433,18.96637,18.49688,24.81343,22.15942,20.76801,19.92163,19.41627,0.476188,3.172642,1.465168,0.7479649,0.4694862,b'QSO',-0.46129000000000175,-0.9799199999999999,-1.05368,-0.9552599999999991,-0.9193899999999999
47083,1237664673256702234,206.36278,35.588044,22.09023,21.71461,21.74188,21.61543,21.49663,22.02979,21.69269,21.74054,21.61874,21.65888,2.234917,0.3756104,-0.02726555,0.1264553,0.1187992,b'QSO',0.06043999999999983,0.021920000000001494,0.0013399999999990087,-0.003309999999999036,-0.16225000000000023
110622,1237660343388668469,120.88613,25.1914,21.04575,20.4629,20.37777,20.35945,20.19617,21.07265,20.48962,20.39459,20.37259,20.26332,2.597719,0.5828533,0.08512497,0.01832008,0.1632786,b'QSO',-0.026899999999997704,-0.026719999999997412,-0.01681999999999917,-0.01313999999999993,-0.0671500000000016
424409,1237679168763461828,9.88235029999998,17.540438,22.05339,19.84167,19.61539,19.4778,19.51713,22.00585,19.84631,19.62136,19.47985,19.51991,3.188721,2.21172,0.2262821,0.1375847,-0.03933144,b'QSO',0.04754000000000147,-0.004639999999998423,-0.00596999999999781,-0.0020500000000005514,-0.0027799999999977842
85567,1237669771916149075,31.782933,4.2001136,21.29692,20.69303,20.55818,20.62883,20.45144,21.30832,20.71724,20.55706,20.6448,20.42251,0.7080443,0.6038818,0.1348495,-0.07064629,0.1773891,b'QSO',-0.0113999999999983,-0.024210000000000065,0.001120000000000232,-0.015969999999999374,0.028930000000002565
59645,1237662244984127557,207.10282,5.9837492,18.99307,19.02461,18.72342,18.8142,18.9631,19.00601,19.05417,18.71473,18.81004,18.9533,1.220163,-0.03153992,0.3011932,-0.09078026,-0.1489048,b'QSO',-0.012940000000000396,-0.02956000000000003,0.008690000000001419,0.004159999999998831,0.00980000000000203
356528,1237663788500713491,143.708,67.633754,18.36098,18.10707,18.05778,17.85917,17.82983,18.35762,18.11349,18.08221,17.88036,17.8513,1.634786,0.253912,0.04928589,0.1986141,0.02933311,b'QSO',0.0033600000000006958,-0.006419999999998538,-0.02442999999999884,-0.02119000000000071,-0.021469999999997214
45438,1237651754005626981,169.21653,2.4200975,18.96767,18.48404,18.34134,18.32491,18.22189,18.95553,18.50068,18.35715,18.34007,18.23498,2.551661,0.4836369,0.1426945,0.01643181,0.1030197,b'QSO',0.012139999999998707,-0.016639999999998878,-0.015810000000001878,-0.015160000000001617,-0.013090000000001822
322870,1237651250966430281,207.45393,63.147958,23.24099,22.00742,20.73751,19.92184,19.5242,23.2217,22.09975,20.82079,20.00263,19.6335,4.813931,1.233566,1.269913,0.8156681,0.3976421,b'QSO',0.019290000000001584,-0.09233000000000047,-0.08327999999999847,-0.08079000000000036,-0.10930000000000106
62915,1237657776080224433,135.54918,41.125281,19.52724,19.31422,19.26951,19.00159,18.99337,19.55941,19.33397,19.30652,19.02849,19.01308,1.653261,0.2130165,0.04471016,0.2679234,0.008218765,b'QSO',-0.0321700000000007,-0.019750000000001933,-0.037009999999998655,-0.026900000000001256,-0.019709999999999894
372368,1237664289402127115,209.80163,12.705538,22.70201,21.47078,21.13478,21.0691,20.78295,22.69815,21.46423,21.14191,21.08579,20.66207,2.191695,1.231237,0.3359928,0.06567955,0.2861557,b'QSO',0.003860000000003083,0.006550000000000722,-0.007130000000000081,-0.016690000000000538,0.12087999999999965
114093,1237671261739810921,143.08722,13.522858,18.03037,17.8536,17.99458,18.17387,18.27817,18.02289,17.85521,17.99085,18.17529,18.28013,1.262498,0.1767693,-0.1409779,-0.1792908,-0.1043034,b'QSO',0.007480000000001041,-0.0016099999999994452,0.0037300000000008993,-0.0014199999999995327,-0.001960000000000406
297521,1237679341106168014,36.055707,-5.5959955,21.20049,20.73994,20.48996,20.42055,20.11768,21.20463,20.7901,20.54476,20.45843,20.1569,2.269308,0.4605427,0.2499847,0.06941223,0.3028679,b'QSO',-0.004140000000003141,-0.050159999999998206,-0.05480000000000018,-0.037880000000001246,-0.039220000000000255
82283,1237656851586547888,6.59567229999999,-0.028380693,22.54732,20.50343,20.08865,19.83228,19.8017,22.52717,20.49716,20.08162,19.83843,19.76934,2.927652,2.043892,0.4147816,0.2563744,0.0305748,b'QSO',0.020149999999997448,0.006270000000000664,0.007030000000000314,-0.006149999999998101,0.03236000000000061
435371,1237661872936714532,173.09579,44.509731,21.63786,21.06962,20.92897,21.02625,20.56467,21.57823,21.0836,20.96982,21.0502,20.66474,2.48018,0.5682392,0.1406536,-0.09727478,0.4615746,b'QSO',0.05962999999999852,-0.013980000000000103,-0.04084999999999894,-0.02394999999999925,-0.10006999999999877
165710,1237664668446556946,187.9144,39.965984,22.87231,21.07861,20.7076,20.55035,20.62337,22.82576,21.09309,20.72827,20.55555,20.63951,3.168529,1.793699,0.3710041,0.1572571,-0.07302475,b'QSO',0.04654999999999987,-0.014479999999998938,-0.020669999999999078,-0.005199999999998539,-0.016140000000000043
311593,1237657856611647707,186.41145,52.308057,20.3583,20.18716,19.89882,19.99767,19.99851,20.37672,20.15876,19.90483,20.01066,20.00111,1.006596,0.1711349,0.2883434,-0.09885216,-0.000837326,b'QSO',-0.018419999999998993,0.02839999999999776,-0.006009999999999849,-0.012990000000002055,-0.002600000000001046
151283,1237662245523816647,213.59087,6.0890494,19.53726,18.96577,18.96184,18.97106,18.94669,19.5357,18.97231,18.95272,18.9747,18.93408,2.594192,0.5714874,0.003932953,-0.009220123,0.02436829,b'QSO',0.001560000000001338,-0.0065400000000011005,0.00911999999999935,-0.003639999999997201,0.012609999999998678
172011,1237648722848514197,196.42527,1.2517389,20.30719,19.83883,19.75547,19.85438,19.70946,20.3044,19.84241,19.75756,19.84619,19.70984,2.596189,0.4683571,0.08335686,-0.09890366,0.1449165,b'QSO',0.0027899999999974057,-0.0035799999999994725,-0.00209000000000259,0.008189999999999031,-0.0003799999999998249
221458,1237659162271154426,232.41268,46.208566,20.20522,19.61176,19.70979,19.59904,19.46386,20.20985,19.6426,19.70081,19.62901,19.44233,2.32587,0.5934639,-0.09802818,0.110754,0.1351795,b'QSO',-0.004629999999998802,-0.03084000000000131,0.008980000000001098,-0.029970000000002273,0.021530000000002047
167863,1237655374113276299,253.65971,34.890176,20.28855,19.81145,19.65991,19.66743,19.4079,20.27,19.81793,19.65882,19.65863,19.40325,0.801161,0.4771023,0.1515408,-0.007518768,0.2595272,b'QSO',0.018550000000001177,-0.006479999999999819,0.0010900000000013677,0.008800000000000807,0.004650000000001597
152888,1237648722827411843,148.21927,1.1064054,21.51762,21.10257,21.18777,20.84267,21.30803,21.47092,21.10011,21.17961,20.82014,21.43158,1.602124,0.4150562,-0.08520699,0.345108,-0.4653587,b'QSO',0.046700000000001296,0.0024599999999992406,0.008160000000000167,0.022529999999999717,-0.1235500000000016
242629,1237651250952601704,141.87407,57.180075,19.25784,19.07423,18.90764,18.96845,18.91037,19.27024,19.09208,18.93129,18.98222,18.92838,0.8851824,0.1836109,0.1665878,-0.06080437,0.05808258,b'QSO',-0.012399999999999523,-0.017849999999999255,-0.02364999999999995,-0.013770000000000948,-0.018010000000000304
191597,1237680192041125233,318.39865,-2.5164072,22.54304,21.46956,21.44543,21.51009,20.88393,22.53409,21.45768,21.42805,21.47444,20.88353,2.357825,1.073473,0.02413368,-0.06466293,0.6261578,b'QSO',0.008950000000002234,0.011880000000001445,0.017380000000002838,0.035650000000000404,0.00039999999999906777
