,objid,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class,diff_u,diff_g,diff_r,diff_i,diff_z
10,1237648721216995346,148.59067,-0.031089026,18.75188,18.55066,18.58765,18.74755,18.70685,18.75012,18.58119,18.59561,18.76319,18.72552,0.740679,0.2012253,-0.0369873,-0.1599026,0.04069901,b'QSO',0.001760000000000872,-0.030529999999998836,-0.007960000000000633,-0.01564000000000121,-0.018670000000000186
11,1237651752385970624,148.57785,0.8494363,23.13412,21.4379,19.88375,19.41402,18.86891,23.00848,21.60801,20.10947,19.63476,18.99828,0.3402214,1.696215,1.554152,0.4697285,0.5451069,b'QSO',0.12564000000000064,-0.1701100000000011,-0.22572000000000259,-0.22073999999999927,-0.12937000000000154
12,1237648720144302128,150.98397,-0.99457663,18.58314,18.29947,18.13238,18.17857,18.03351,18.58375,18.31172,18.14699,18.18614,18.0387,2.11091,0.2836742,0.1670837,-0.04618645,0.1450615,b'QSO',-0.0006099999999982231,-0.012250000000001648,-0.01460999999999757,-0.007570000000001187,-0.005189999999998918
13,1237654669199212609,151.13167,-0.82198079,18.44888,18.21451,18.09817,17.83132,17.8195,18.46774,18.22759,18.09686,17.83371,17.81313,1.636068,0.2343731,0.1163368,0.2668457,0.01182556,b'QSO',-0.0188600000000001,-0.013079999999998648,0.0013100000000001444,-0.002389999999998338,0.006370000000000431
14,1237648720681435320,151.60892,-0.58778081,19.64434,19.11091,18.4812,18.07547,17.86177,20.01436,19.6771,19.13962,18.77161,18.56312,0.187017,0.5334301,0.6297073,0.4057331,0.2136936,b'QSO',-0.37002000000000024,-0.5661899999999989,-0.6584199999999996,-0.6961399999999998,-0.7013500000000015
15,1237654669735886931,150.72962,-0.41385309,18.01485,17.95358,17.70005,17.00078,17.33781,18.16376,18.17029,17.98394,17.2426,17.63462,0.1227426,0.06127548,0.2535286,0.6992645,-0.3370304,b'QSO',-0.14891000000000076,-0.21671000000000262,-0.28388999999999953,-0.2418200000000006,-0.2968100000000007
16,1237654669735886921,150.70803,-0.41486469,17.68727,17.44043,17.42118,17.44192,17.37221,17.69003,17.45384,17.42798,17.44196,17.37817,0.7945952,0.2468357,0.01925087,-0.02073479,0.06970596,b'QSO',-0.0027599999999985414,-0.013410000000000366,-0.006800000000001916,-4.0000000002038405e-05,-0.005960000000001742
17,1237654668661817574,149.99127,-1.1790507,19.13342,18.58661,17.93164,17.54019,17.28037,19.84427,19.41969,18.99193,18.57154,18.2421,0.2256078,0.5468121,0.6549702,0.3914452,0.2598228,b'QSO',-0.7108500000000006,-0.8330799999999989,-1.0602899999999984,-1.0313499999999998,-0.9617299999999993
18,1237648720143908982,150.09098,-1.0088649,19.36573,19.1547,19.08366,18.9271,18.83558,19.38042,19.18639,19.1167,18.96391,18.84741,1.658752,0.2110233,0.07104301,0.1565571,0.0915184,b'QSO',-0.014690000000001646,-0.031690000000001106,-0.03304000000000329,-0.03680999999999912,-0.011829999999999785
19,1237654668661817365,149.87765,-1.2583306,18.59594,18.18943,18.20205,18.17888,18.05592,18.61677,18.20355,18.21989,18.20036,18.05599,0.7056323,0.4065094,-0.01261139,0.02316093,0.1229687,b'QSO',-0.020830000000000126,-0.014119999999998356,-0.017839999999999634,-0.021480000000000388,-7.000000000090267e-05
20,1237648720680910995,150.43031,-0.60292552,19.12694,18.91484,18.98913,18.95812,19.12489,19.13688,18.93016,18.98405,18.96682,19.09121,1.470221,0.2120972,-0.07428741,0.03100777,-0.1667652,b'QSO',-0.009940000000000282,-0.015319999999999112,0.005079999999999529,-0.008699999999997488,0.033680000000000376
21,1237648721217847335,150.56599,-0.18226843,19.05552,18.84556,18.68529,18.71338,18.1173,19.06782,18.85919,18.71622,18.76256,18.15813,0.3531286,0.2099552,0.1602688,-0.0280838,0.5960789,b'QSO',-0.012299999999999756,-0.013630000000002696,-0.030930000000001456,-0.04917999999999978,-0.0408299999999997
22,1237648722292047935,151.62429,0.67989723,18.52871,18.33702,18.32002,18.36778,18.30013,18.53828,18.3508,18.33956,18.39193,18.32662,0.772505,0.1916904,0.01699829,-0.04776573,0.06764984,b'QSO',-0.009570000000000078,-0.01378000000000057,-0.019539999999999225,-0.024149999999998784,-0.026489999999999014
23,1237648722292113511,151.81473,0.71621817,19.19048,18.97293,18.87912,18.67925,18.58887,19.19202,18.99762,18.89111,18.69428,18.60345,1.680108,0.2175503,0.09380913,0.1998768,0.09037209,b'QSO',-0.0015399999999985425,-0.024689999999999657,-0.011990000000000833,-0.015029999999999433,-0.014579999999998705
24,1237650795682726133,145.19933,-0.28622504,19.37827,19.02996,19.0473,18.92457,18.91062,19.4092,19.04566,19.08475,18.9684,18.95098,0.6515839,0.3483086,-0.01734352,0.122736,0.01394463,b'QSO',-0.030929999999997904,-0.01570000000000249,-0.03744999999999976,-0.043829999999999814,-0.04035999999999973
25,1237651752921334009,145.21389,1.1517021,18.92246,18.89324,18.8653,18.72343,18.5669,18.9061,18.8961,18.86396,18.7285,18.56388,1.961112,0.02922058,0.02793503,0.1418724,0.1565285,b'QSO',0.016360000000002373,-0.002860000000001861,0.0013400000000025614,-0.005069999999999908,0.0030199999999993565
26,1237651752921465103,145.4801,1.232539,20.1595,20.01399,20.05541,19.85668,19.92707,20.13829,20.02201,20.04632,19.84275,19.87698,1.570566,0.1455154,-0.04142189,0.1987267,-0.07038689,b'QSO',0.02120999999999995,-0.008020000000001914,0.009089999999996934,0.013930000000001996,0.050090000000000856
27,1237651752921464938,145.39104,1.171197,19.39157,19.35489,19.14061,19.20881,19.11352,19.41177,19.38256,19.16355,19.23628,19.14388,1.045241,0.03668213,0.2142811,-0.06820107,0.09529114,b'QSO',-0.020199999999999108,-0.027670000000000528,-0.02294000000000196,-0.027470000000000994,-0.030359999999998166
28,1237651752921399506,145.33887,1.1966007,18.4286,18.122,17.95738,17.85719,17.76402,18.44883,18.16792,18.01675,17.91969,17.82303,0.4448358,0.3066025,0.1646156,0.1001892,0.09317207,b'QSO',-0.020230000000001525,-0.04591999999999885,-0.0593699999999977,-0.0625,-0.05901000000000067
29,1237650796219662491,145.3386,0.140315,19.26058,19.16348,19.02608,18.88688,19.01041,19.24804,19.17163,19.0272,18.88373,18.9983,1.475546,0.09710312,0.1374035,0.1391983,-0.1235352,b'QSO',0.012540000000001328,-0.008150000000000546,-0.001120000000000232,0.0031500000000015405,0.012109999999999843
30,1237650796219662532,145.38704,0.12528484,19.80957,19.40341,19.34467,18.97788,18.72786,19.92389,19.54417,19.56912,19.21565,18.93506,0.488738,0.4061642,0.05873299,0.3667946,0.2500172,b'QSO',-0.11431999999999931,-0.14076000000000022,-0.22445000000000093,-0.23777000000000115,-0.20720000000000027
31,1237650795683709031,147.53003,-0.22111661,19.90766,19.66875,19.49298,24.20731,18.98089,19.91929,19.6374,19.48689,24.20731,18.97818,3.211459,0.2389126,0.1757698,-4.714334,5.226419,b'QSO',-0.011630000000000251,0.03134999999999977,0.006090000000000373,0.0,0.0027100000000004343
32,1237650795683709103,147.52062,-0.33674168,17.9855,17.90061,17.88004,17.67136,17.67949,17.99176,17.92653,17.88814,17.67934,17.68727,1.775525,0.08489227,0.02057457,0.2086735,-0.008132935,b'QSO',-0.0062600000000010425,-0.025919999999999277,-0.008099999999998886,-0.007979999999999876,-0.007780000000000342
33,1237651799622156602,147.03099,-1.1456056,23.30372,25.29861,20.1125,23.6229,23.5048,23.55322,25.2006,20.91366,23.9629,23.18018,0.2415861,-1.994884,5.186113,-3.510408,0.1180992,b'QSO',-0.24950000000000117,0.0980099999999986,-0.8011599999999994,-0.33999999999999986,0.32461999999999946
34,1237650794609705073,146.93358,-1.2453737,19.43279,19.16454,18.92295,18.76094,18.73609,19.41664,19.17185,18.92198,18.76564,18.72241,1.369275,0.268259,0.2415905,0.1620083,0.02484512,b'QSO',0.016149999999999665,-0.007310000000000372,0.0009699999999988052,-0.004699999999999704,0.013680000000000803
35,1237648720142598249,147.13939,-0.85096747,18.55983,18.29114,18.19773,17.99744,18.09117,18.5786,18.29645,18.1873,17.99017,18.07803,1.609856,0.268692,0.0934124,0.2002907,-0.09373093,b'QSO',-0.018769999999999953,-0.00531000000000148,0.010429999999999495,0.007270000000001886,0.013140000000003482
36,1237648720142663801,147.22198,-0.86545331,19.85732,18.23289,17.46275,16.96152,16.70086,20.6082,19.08402,18.37947,17.87511,17.56492,0.06720914,1.624422,0.7701473,0.5012321,0.2606564,b'QSO',-0.7508799999999987,-0.8511299999999977,-0.9167200000000015,-0.9135899999999992,-0.864060000000002
37,1237650796220579874,147.43057,0.093389564,18.46892,18.23451,18.14906,18.10779,17.95101,18.62157,18.44312,18.43036,18.42668,18.24491,0.4218703,0.2344112,0.08545113,0.04126549,0.1567802,b'QSO',-0.15264999999999773,-0.20861000000000018,-0.28130000000000166,-0.3188899999999997,-0.2939000000000007
38,1237648722826952856,147.16954,1.0962524,18.7603,18.74762,18.73991,18.56243,18.54253,18.7594,18.75189,18.72869,18.56432,18.53185,1.813826,0.01267624,0.007713318,0.1774769,0.01990128,b'QSO',0.0009000000000014552,-0.00426999999999822,0.01121999999999801,-0.0018899999999995032,0.010680000000000689
39,1237651801769705923,147.1701,0.53908692,21.5831,19.34747,19.27851,18.96589,22.70943,21.55746,19.35331,19.26093,18.97285,22.70871,2.243463,2.235628,0.06896591,0.3126144,-3.743538,b'QSO',0.02564000000000277,-0.005839999999999179,0.01758000000000237,-0.006959999999999411,0.0007200000000011642
40,1237648721753210940,147.14063,0.41625138,18.63154,18.51544,18.29831,18.14587,18.20812,18.65742,18.52055,18.28823,18.14532,18.21008,1.487651,0.1160984,0.2171249,0.1524429,-0.06225014,b'QSO',-0.02587999999999724,-0.005109999999998394,0.010080000000002087,0.0005499999999969418,-0.001960000000000406
41,1237648721753276854,147.23177,0.37757814,21.93416,21.06841,20.60523,20.17143,20.10202,21.98503,21.08141,20.63846,20.21125,20.10518,1.592156,0.8657436,0.4631824,0.4338036,0.06941032,b'QSO',-0.05086999999999975,-0.013000000000001677,-0.03322999999999965,-0.039819999999998856,-0.003160000000001162
42,1237651752922382481,147.53349,1.2363404,19.3259,18.99,18.92149,18.88869,18.85785,19.34058,19.00899,18.92455,18.9023,18.85649,0.6920985,0.3359013,0.06850815,0.03280067,0.03084183,b'QSO',-0.014679999999998472,-0.018990000000002283,-0.003060000000001395,-0.0136099999999999,0.0013599999999982515
43,1237648721754587434,150.28957,0.3771786,19.69224,19.13992,19.05725,18.98027,18.76574,19.68769,19.16992,19.06837,19.01444,18.76863,0.7417179,0.5523205,0.0826664,0.07698631,0.2145309,b'QSO',0.00455000000000183,-0.030000000000001137,-0.011120000000001795,-0.03416999999999959,-0.0028900000000007253
44,1237651802307887195,150.12147,1.0291548,18.44002,18.36633,18.22592,18.20171,18.09622,18.44767,18.39053,18.22787,18.21037,18.10544,1.059423,0.07369614,0.1404095,0.02420998,0.1054897,b'QSO',-0.007649999999998158,-0.02419999999999689,-0.0019500000000007844,-0.008660000000002555,-0.00922000000000267
45,1237648721755111572,151.46081,0.22038842,20.0154,18.24092,17.41185,17.02306,16.79105,20.73755,19.10037,18.26622,17.92666,17.70129,0.1227516,1.774479,0.8290749,0.3887844,0.2320175,b'QSO',-0.7221499999999992,-0.8594500000000025,-0.8543699999999994,-0.9035999999999973,-0.9102400000000017
46,1237651754002874508,162.97393,2.4991206,20.38665,18.74377,18.10631,17.88577,18.09714,20.40239,18.74613,18.1178,17.87985,18.08804,1.107148,1.642883,0.6374588,0.2205353,-0.2113667,b'QSO',-0.015740000000000975,-0.0023599999999994736,-0.011489999999998446,0.005919999999999703,0.009100000000000108
47,1237651754539745441,162.97084,2.7388054,19.15419,19.10117,19.11722,18.87832,18.89975,19.17248,19.12527,19.14729,18.90969,18.92399,1.85801,0.05301857,-0.01605415,0.238903,-0.02143097,b'QSO',-0.01829000000000036,-0.024100000000000676,-0.03007000000000204,-0.03137000000000256,-0.02423999999999893
48,1237651754002874465,162.90632,2.4310469,18.67373,18.41034,18.28275,18.12887,18.1303,18.67802,18.42852,18.30114,18.15179,18.13082,1.468679,0.2633877,0.1275845,0.1538792,-0.001424789,b'QSO',-0.004290000000001015,-0.01817999999999742,-0.01839000000000013,-0.022919999999999163,-0.0005200000000016303
49,1237651754002874503,162.96927,2.4007719,19.17571,19.12281,18.88589,18.81754,18.87508,19.15512,19.12837,18.89947,18.8203,18.88309,1.36687,0.05289459,0.2369213,0.06834793,-0.05753899,b'QSO',0.020589999999998554,-0.005559999999999121,-0.013580000000001036,-0.0027599999999985414,-0.00800999999999874
50,1237654030324859008,163.05515,2.6016638,19.77107,19.42313,19.19556,18.83863,18.94973,19.76002,19.42915,19.19087,18.83815,18.92499,1.575606,0.3479424,0.2275734,0.3569279,-0.1111012,b'QSO',0.011050000000000892,-0.00601999999999947,0.004690000000000083,0.00047999999999959186,0.024739999999997764
51,1237654030324924861,163.19882,2.7092221,22.56383,20.70807,20.09257,19.7878,20.21732,22.45406,20.70212,20.09453,19.79335,20.15392,5.928063,1.855753,0.6155033,0.3047676,-0.4295139,b'QSO',0.10977000000000103,0.0059499999999985675,-0.001960000000000406,-0.0055499999999995,0.06340000000000146
52,1237651754003005489,163.20981,2.4995944,19.89017,19.87928,19.88766,19.56844,19.51991,19.88601,19.88415,19.91309,19.59569,19.52791,1.869167,0.01088715,-0.00837326,0.3192196,0.04853058,b'QSO',0.004160000000002384,-0.004870000000000374,-0.025430000000000064,-0.027250000000002217,-0.007999999999999119
53,1237654030324924578,163.21262,2.5563641,19.47152,19.29572,19.13723,18.75914,18.58885,19.44929,19.3052,19.14908,18.76298,18.60131,1.860679,0.1757984,0.1584969,0.378088,0.1702843,b'QSO',0.022230000000000416,-0.009479999999999933,-0.01185000000000258,-0.0038400000000002876,-0.012460000000000804
54,1237654029788053650,163.17913,2.3186086,19.77867,19.47357,19.40966,19.1794,19.09379,19.76801,19.48638,19.40377,19.1799,19.09517,1.602398,0.3051014,0.06391144,0.2302589,0.08561134,b'QSO',0.010660000000001446,-0.012810000000001764,0.005889999999997286,-0.0004999999999988347,-0.001380000000001047
55,1237651755076681883,163.12295,3.1921038,19.27696,19.05933,18.74345,18.73702,18.77257,19.26457,19.05344,18.73935,18.73452,18.76938,1.164639,0.2176285,0.3158779,0.006429672,-0.03554916,b'QSO',0.012389999999999901,0.005890000000000839,0.00409999999999755,0.002500000000001279,0.003190000000000026
56,1237651754539942101,163.42074,2.7937519,20.37301,20.30898,20.30216,19.98641,20.25795,20.36529,20.32984,20.32501,20.00804,20.24507,1.899509,0.06402588,0.006828308,0.3157482,-0.2715454,b'QSO',0.007719999999999061,-0.020860000000002543,-0.02284999999999826,-0.021630000000001814,0.012880000000002667
57,1237651755076747336,163.25416,3.3162073,20.35516,19.86182,19.42899,19.14935,18.83364,20.3353,19.8705,19.42526,19.15013,18.83323,2.030751,0.4933395,0.4328308,0.2796383,0.315712,b'QSO',0.01986000000000132,-0.008679999999998245,0.0037299999999973465,-0.0007800000000024454,0.0004099999999986892
58,1237654599958593630,163.39743,3.4156857,19.76901,19.28342,19.35001,19.1611,19.14788,19.82265,19.34634,19.41304,19.23888,19.21712,0.6554862,0.4855957,-0.06659508,0.1889076,0.01322365,b'QSO',-0.05363999999999791,-0.06292000000000186,-0.0630299999999977,-0.07778000000000063,-0.06924000000000063
59,1237651755086119002,184.68209,3.479146,19.43708,19.33734,19.35476,19.11273,19.22578,19.43341,19.34783,19.34319,19.10748,19.23059,1.754698,0.09973335,-0.01742172,0.2420387,-0.1130562,b'QSO',0.0036700000000031707,-0.010489999999997224,0.01156999999999897,0.005250000000000199,-0.004809999999999093
60,1237651737369706596,184.816,3.2530829,19.52286,19.3772,18.93073,18.99515,19.13733,19.50639,19.40327,18.94065,19.01271,19.1385,1.153559,0.1456604,0.4464703,-0.06441879,-0.1421757,b'QSO',0.01647000000000176,-0.026070000000000704,-0.009920000000001039,-0.017559999999999576,-0.0011700000000018917
61,1237651735223009867,186.73533,1.5234336,21.83378,20.89955,20.11885,19.80426,18.88808,21.85006,20.93363,20.15967,19.85399,18.92839,0.7320548,0.9342384,0.7806969,0.3145885,0.9161758,b'QSO',-0.016279999999998296,-0.034079999999999444,-0.04082000000000008,-0.049730000000000274,-0.04031000000000162
62,1237651752402681978,186.78459,1.4440311,19.38145,19.33818,19.20698,19.03691,18.84107,19.34735,19.33911,19.21105,19.03913,18.84647,1.953353,0.04327774,0.1311989,0.1700687,0.1958389,b'QSO',0.03410000000000224,-0.0009300000000003195,-0.004069999999998686,-0.002220000000001221,-0.005400000000001626
63,1237651752939683845,187.02327,1.6886698,18.01567,17.83966,17.77913,17.54766,17.54419,18.02235,17.86393,17.76622,17.55163,17.53989,1.777809,0.1760178,0.06052971,0.2314701,0.003463745,b'QSO',-0.006679999999999353,-0.024270000000001346,0.012909999999997979,-0.003969999999998919,0.004300000000000637
64,1237651735223074991,186.85246,1.6584652,19.56303,19.33492,18.94724,18.81232,18.33668,19.72343,19.53091,19.22898,19.13179,18.60546,0.3348463,0.2281132,0.3876839,0.1349182,0.4756374,b'QSO',-0.1603999999999992,-0.19598999999999833,-0.2817399999999992,-0.31946999999999903,-0.2687799999999996
65,1237651735760207922,187.39468,1.9494444,18.53201,18.60889,18.68981,18.489,18.38851,18.51748,18.61876,18.7063,18.50221,18.40258,1.920087,-0.07688332,-0.08091927,0.2008152,0.1004848,b'QSO',0.014530000000000598,-0.009870000000002932,-0.01648999999999745,-0.013210000000000832,-0.014070000000000249
66,1237651735760208002,187.37995,1.8799928,19.30031,18.92959,18.89084,18.79575,18.65655,19.29627,18.94024,18.91701,18.82812,18.6943,0.7712346,0.370718,0.03875542,0.09508514,0.1392021,b'QSO',0.0040399999999998215,-0.010649999999998272,-0.02617000000000047,-0.03236999999999668,-0.03774999999999906
67,1237651736296947879,187.15909,2.3929986,19.39525,19.25667,19.32669,19.063,19.23408,19.39944,19.26745,19.3329,19.06924,19.22859,1.731723,0.1385784,-0.07002258,0.2636929,-0.1710815,b'QSO',-0.004189999999997696,-0.010780000000000456,-0.006209999999999383,-0.0062400000000018,0.0054899999999982185
68,1237651735223009379,186.65425,1.5044769,19.80542,18.96214,18.43247,17.95033,17.74693,19.8174,18.97531,18.4465,17.96937,17.74276,1.550687,0.8432789,0.5296688,0.4821415,0.2034016,b'QSO',-0.01197999999999766,-0.013169999999998794,-0.014030000000001763,-0.01904000000000039,0.004169999999998453
69,1237671992415092919,205.91665,1.8802688,18.72922,18.56875,18.4023,18.47782,18.5407,18.7337,18.57108,18.40106,18.48085,18.53824,1.182691,0.1604691,0.1664505,-0.07551765,-0.06288719,b'QSO',-0.004479999999997375,-0.0023299999999970566,0.0012399999999992417,-0.003029999999998978,0.0024600000000027933
70,1237671958055878777,205.82384,1.7407597,19.42962,19.27413,19.1344,19.2625,19.13077,19.43646,19.30227,19.16324,19.2898,19.15632,0.9038658,0.1554928,0.1397324,-0.1281013,0.131731,b'QSO',-0.006840000000000401,-0.028140000000000498,-0.028839999999998867,-0.027300000000000324,-0.025550000000002626
71,1237671958055878840,205.79657,1.6561207,19.38754,18.99769,18.98876,18.70574,18.57396,19.40359,19.04063,19.07502,18.80578,18.64811,0.4818373,0.3898506,0.008935928,0.2830181,0.1317768,b'QSO',-0.016049999999999898,-0.04294000000000153,-0.08625999999999934,-0.1000399999999999,-0.0741499999999995
72,1237671991878222010,205.5914,1.8380501,19.47374,19.07983,19.31345,19.16047,19.228,19.46863,19.11043,19.35616,19.18655,19.27531,0.5986272,0.3939133,-0.2336178,0.1529808,-0.0675354,b'QSO',0.005109999999998394,-0.03059999999999974,-0.04270999999999958,-0.026080000000000325,-0.04730999999999952
73,1237655468598165904,226.74211,1.5669931,19.924,19.38279,18.61697,18.25101,17.85217,20.32086,19.98139,19.3537,19.05058,18.604,0.3222274,0.5412045,0.7658253,0.3659573,0.3988457,b'QSO',-0.3968600000000002,-0.5986000000000011,-0.7367300000000014,-0.7995699999999992,-0.7518299999999982
74,1237651735777247380,226.28479,1.2803359,19.26059,19.27596,19.02556,18.86915,18.51718,19.30888,19.40265,19.19771,19.09201,18.67723,0.2582118,-0.01537132,0.2503967,0.1564102,0.3519745,b'QSO',-0.048289999999997946,-0.12668999999999997,-0.17215000000000202,-0.22285999999999717,-0.1600500000000018
75,1237655468598034740,226.39103,1.534109,19.25828,18.94461,18.90413,18.77843,18.72585,19.25939,18.96753,18.9276,18.78542,18.78041,1.510411,0.3136692,0.0404892,0.1256962,0.05257797,b'QSO',-0.0011100000000006105,-0.022919999999999163,-0.02347000000000321,-0.006989999999998275,-0.05455999999999861
76,1237651735777181756,226.20904,1.370969,17.8753,17.63447,17.50247,17.56573,17.59481,17.89284,17.6612,17.51719,17.56585,17.61482,0.9669742,0.2408218,0.1320019,-0.06326103,-0.02908134,b'QSO',-0.017540000000000333,-0.026730000000000587,-0.01472000000000051,-0.0001200000000025625,-0.020010000000002748
77,1237651735777312973,226.485,1.2782021,19.6841,18.31465,17.44186,16.87755,16.42996,20.75354,19.59828,18.89967,18.24872,17.5822,0.1312964,1.369453,0.8727894,0.5643101,0.4475822,b'QSO',-1.0694400000000002,-1.2836299999999987,-1.457810000000002,-1.3711699999999993,-1.152239999999999
78,1237651737387991375,226.71279,2.6971594,19.6901,19.47418,19.29399,19.06772,18.97058,19.67472,19.48493,19.30069,19.06723,18.9779,1.666823,0.2159195,0.180191,0.2262688,0.09713745,b'QSO',0.015380000000000393,-0.010749999999998039,-0.006699999999998596,0.000490000000002766,-0.007319999999999993
79,1237651736850989320,226.40462,2.1375708,18.8703,18.46822,18.40604,18.46881,18.27561,18.87674,18.47382,18.4225,18.48859,18.27976,0.817823,0.4020805,0.06217957,-0.06277275,0.1932087,b'QSO',-0.0064400000000013335,-0.00560000000000116,-0.016459999999998587,-0.019779999999997244,-0.00414999999999921
80,1237651736313987237,226.05789,1.7511219,19.20398,19.15024,19.12028,18.87247,18.93653,19.18426,19.16495,19.11792,18.86532,18.91311,1.808319,0.05373764,0.02996445,0.2478085,-0.0640564,b'QSO',0.01972000000000307,-0.014710000000000889,0.0023599999999994736,0.0071499999999993236,0.02342000000000155
81,1237654381974520032,129.21537,46.892775,19.86797,19.38196,18.74778,18.42806,18.26652,19.9404,19.50735,18.89748,18.57932,18.46252,0.2487611,0.4860172,0.6341743,0.3197193,0.1615391,b'QSO',-0.07243000000000066,-0.12538999999999945,-0.14970000000000283,-0.15126000000000062,-0.1960000000000015
82,1237654390570746079,129.29431,47.233473,20.17128,19.9287,19.91203,19.79443,19.83245,20.17215,20.018,19.99977,19.88885,19.93081,0.6188971,0.2425804,0.01666641,0.1175976,-0.03801155,b'QSO',-0.0008699999999990382,-0.08930000000000149,-0.08774000000000015,-0.09442000000000306,-0.09835999999999956
83,1237654391644487787,128.48284,47.813912,18.99873,19.01671,18.77435,18.69743,18.73436,18.993,19.02389,18.78026,18.69167,18.7463,1.35657,-0.01797867,0.2423611,0.07691765,-0.03693199,b'QSO',0.005729999999999791,-0.0071800000000017405,-0.005910000000000082,0.005760000000002208,-0.011940000000002726
84,1237654383048392848,128.73552,47.666012,19.43846,19.35093,19.17509,19.14211,19.23162,19.43403,19.33939,19.17101,19.13463,19.22659,1.405484,0.08753586,0.1758385,0.03297424,-0.08950615,b'QSO',0.004429999999999268,0.011540000000000106,0.00408000000000186,0.007479999999997489,0.0050299999999978695
85,1237654383048261688,128.40964,47.489663,18.32035,18.1533,18.05191,18.11415,18.0229,18.30689,18.1628,18.04474,18.12422,18.01905,0.8870867,0.1670532,0.1013813,-0.06223488,0.09125137,b'QSO',0.013460000000002026,-0.009499999999999176,0.007169999999998566,-0.010070000000002466,0.003849999999999909
86,1237651190282911973,128.86929,49.042094,20.64064,20.08627,20.11348,20.22928,19.94771,20.62756,20.0756,20.1028,20.21914,19.93631,0.8371416,0.554369,-0.02721214,-0.115799,0.2815647,b'QSO',0.013080000000002201,0.010669999999997515,0.010680000000000689,0.010139999999999816,0.011400000000001853
87,1237651190282911993,128.96521,49.04609,20.13339,19.69551,19.59308,19.28199,19.01162,20.14997,19.69824,19.59499,19.29194,19.02253,2.09572,0.4378853,0.1024208,0.3110924,0.2703743,b'QSO',-0.01658000000000115,-0.002729999999999677,-0.001909999999998746,-0.009949999999999903,-0.010909999999999087
