,objid,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class,diff_u,diff_g,diff_r,diff_i,diff_z
200504,1237665128011203187,196.39222,34.140905,23.49817,21.48841,20.99546,21.00652,20.68757,23.47109,21.52004,21.0507,21.06695,20.71675,2.6501,2.009764,0.4929466,-0.01105499,0.3189468,b'QSO',0.027079999999997995,-0.03163000000000338,-0.055239999999997735,-0.060430000000000206,-0.029180000000000206
200505,1237665127474331892,196.42918,33.821959,21.39271,20.11794,19.60354,19.43997,19.18278,21.35358,20.11309,19.60389,19.45408,19.17001,0.7785124,1.274776,0.5143967,0.1635742,0.2571907,b'QSO',0.03913000000000011,0.004850000000001131,-0.00035000000000096065,-0.014110000000002287,0.012769999999999726
200506,1237665024372310369,196.38413,33.945907,21.36803,21.00278,21.012,21.03643,20.41229,21.39659,21.0436,21.05019,21.10436,20.47095,2.551325,0.3652515,-0.009218216,-0.02442741,0.624136,b'QSO',-0.02855999999999881,-0.04082000000000008,-0.03819000000000017,-0.06793000000000049,-0.05865999999999971
200507,1237665126937592096,196.66485,33.249711,24.94747,22.19852,20.9237,20.65835,20.63384,24.76089,22.16737,20.91411,20.65589,20.60313,3.799517,2.748953,1.274813,0.2653522,0.02451324,b'QSO',0.1865799999999993,0.031150000000000233,0.009589999999999321,0.0024599999999992406,0.030709999999999127
200508,1237665331467190522,196.57913,33.008136,21.8206,20.94218,20.98133,20.98775,20.91532,21.73739,21.03651,21.0597,21.04187,20.9278,2.210358,0.878418,-0.03915024,-0.006414413,0.07242203,b'QSO',0.08320999999999756,-0.09432999999999936,-0.0783699999999996,-0.054120000000001056,-0.012480000000000047
200509,1237665024372441269,196.75946,33.985081,21.15016,19.8582,19.53025,19.59412,19.42931,21.13023,19.86271,19.51928,19.58061,19.43621,3.181742,1.291964,0.3279495,-0.06387138,0.1648064,b'QSO',0.01992999999999867,-0.004509999999999792,0.010970000000000368,0.013510000000000133,-0.00689999999999813
200510,1237665128011268137,196.60401,34.026634,18.44547,18.45923,18.38246,18.40558,18.02139,18.4677,18.5318,18.45606,18.5129,18.14966,0.2809881,-0.01376152,0.0767765,-0.0231266,0.3841934,b'QSO',-0.022230000000000416,-0.07256999999999891,-0.07360000000000255,-0.10731999999999786,-0.12827000000000055
200511,1237665127474462909,196.75621,33.612475,20.54585,19.82263,19.80375,19.82685,19.54458,20.55984,19.84406,19.8022,19.83344,19.55671,2.444721,0.7232227,0.01888466,-0.02310562,0.2822704,b'QSO',-0.013989999999999725,-0.021429999999998728,0.0015500000000017167,-0.006589999999999208,-0.012129999999999086
200512,1237665023835636235,196.85515,33.497031,22.94325,21.75139,21.60046,21.57429,21.30276,22.75534,21.75795,21.60439,21.59112,21.29411,2.784005,1.191864,0.1509247,0.02617264,0.2715244,b'QSO',0.1879099999999987,-0.006560000000000343,-0.00392999999999688,-0.01682999999999879,0.00864999999999938
200513,1237665228383518947,196.90548,33.141571,20.71514,20.06888,19.7437,19.51168,19.25325,20.68114,20.06443,19.73162,19.51575,19.25915,0.8175424,0.6462593,0.325182,0.2320213,0.2584286,b'QSO',0.03400000000000247,0.004449999999998511,0.012080000000000979,-0.0040700000000022385,-0.00590000000000046
200514,1237667255626432588,184.938,31.151596,21.16475,20.36026,20.44637,20.44587,20.12305,21.1644,20.3548,20.44454,20.4445,20.12449,2.343383,0.8044872,-0.08610725,0.0004959106,0.3228188,b'QSO',0.00035000000000096065,0.005459999999999354,0.0018300000000017747,0.001369999999997873,-0.0014400000000023283
200515,1237667212140019960,184.89339,30.51693,20.92342,20.45582,20.63457,20.3635,20.24487,20.87355,20.48891,20.68235,20.38974,20.24954,1.646352,0.4675922,-0.1787491,0.2710743,0.1186256,b'QSO',0.04986999999999853,-0.033090000000001396,-0.04777999999999949,-0.026240000000001373,-0.00467000000000084
200516,1237667212139954425,184.80098,30.473937,20.74929,19.6193,19.48093,19.36974,19.39338,20.7234,19.61779,19.48777,19.3798,19.39601,2.913347,1.12999,0.1383743,0.1111927,-0.02364922,b'QSO',0.02588999999999686,0.0015099999999996783,-0.006840000000000401,-0.010059999999999292,-0.00262999999999991
200517,1237667212676759606,184.67229,30.884086,22.98704,21.26104,20.88826,20.50831,20.01804,22.85488,21.29461,20.91234,20.52308,20.03733,2.413528,1.726006,0.3727741,0.3799534,0.4902687,b'QSO',0.13215999999999894,-0.033569999999997435,-0.024080000000001434,-0.014769999999998618,-0.019290000000001584
200518,1237667212676760178,184.65366,30.955029,23.28816,21.59528,21.53024,21.54425,21.06143,23.27594,21.62555,21.55684,21.56919,21.03647,2.918763,1.692877,0.06503487,-0.01400948,0.4828281,b'QSO',0.012220000000002784,-0.030270000000001573,-0.026600000000001955,-0.024939999999997298,0.024960000000000093
200519,1237667212676760198,184.66102,31.031906,24.8618,22.01018,21.67451,21.97921,21.70121,24.62098,22.02935,21.68792,22.00004,21.55727,2.792384,2.851616,0.3356667,-0.3046989,0.2780075,b'QSO',0.24081999999999937,-0.019170000000002574,-0.013409999999996813,-0.020830000000000126,0.14394000000000062
200520,1237665225695559730,186.95626,31.556659,19.05173,18.84838,18.94927,18.81275,18.49716,19.08301,18.85604,18.97049,18.82198,18.50173,2.133707,0.2033463,-0.1008873,0.1365185,0.3155975,b'QSO',-0.03128000000000242,-0.007660000000001332,-0.021220000000003125,-0.00922999999999874,-0.0045699999999975205
200521,1237665329316167766,186.88352,31.768746,20.64591,19.94534,19.89458,19.63303,19.36777,20.62366,19.96188,19.9069,19.64111,19.38197,2.293756,0.7005787,0.05076027,0.2615452,0.2652607,b'QSO',0.02224999999999966,-0.01653999999999911,-0.012319999999998998,-0.008079999999999643,-0.01419999999999888
200522,1237667254018310474,191.55263,29.784902,21.42513,20.8291,20.8248,20.59998,20.20952,21.41077,20.83855,20.84931,20.61599,20.25337,2.244913,0.5960331,0.004299164,0.2248211,0.3904572,b'QSO',0.014359999999999928,-0.009450000000001069,-0.024509999999999366,-0.016010000000001412,-0.043849999999999056
200523,1237667254018244771,191.47542,29.80039,18.15063,17.92927,17.7322,17.77175,17.69193,18.16958,17.93832,17.72313,17.76792,17.69239,0.9069706,0.2213554,0.1970692,-0.03954315,0.07982063,b'QSO',-0.018950000000000244,-0.009050000000002001,0.009069999999997691,0.003830000000000666,-0.000460000000000349
200524,1237667254018179239,191.30212,29.674715,19.7926,19.3536,19.14671,19.13184,19.19295,19.83466,19.3517,19.16011,19.14299,19.20531,1.356274,0.4390049,0.206892,0.01486778,-0.06110954,b'QSO',-0.04205999999999932,0.0018999999999991246,-0.013400000000000745,-0.01115000000000066,-0.012360000000001037
200525,1237665441514455282,191.35064,29.457312,22.00565,21.69091,21.86222,21.85718,21.8237,21.94887,21.76827,21.95481,21.93144,21.92858,2.051254,0.3147411,-0.1713066,0.005033493,0.0334816,b'QSO',0.05677999999999983,-0.07736000000000232,-0.09258999999999773,-0.07425999999999888,-0.10488000000000142
200526,1237665441514389718,191.30282,29.589551,20.97978,20.39805,20.25844,20.35253,19.90749,21.0036,20.49669,20.38489,20.48622,20.02521,1.206876,0.5817299,0.1396103,-0.09408951,0.4450378,b'QSO',-0.023819999999997066,-0.09863999999999962,-0.1264499999999984,-0.13368999999999787,-0.11772000000000205
200527,1237665442051260715,191.20376,29.923372,22.39205,21.04321,21.28197,21.12333,20.36096,22.38756,21.0876,21.3601,21.2151,20.44318,2.400607,1.348846,-0.2387676,0.1586399,0.762373,b'QSO',0.004490000000000549,-0.04438999999999993,-0.07812999999999803,-0.09177000000000035,-0.08222000000000307
200528,1237667252944371977,190.99314,28.933198,22.24051,20.47092,20.11992,20.39972,19.96601,22.14792,20.4576,20.10192,20.37279,19.94988,2.956486,1.769594,0.3510017,-0.27981,0.4337177,b'QSO',0.09259000000000128,0.01332000000000022,0.018000000000000682,0.02693000000000012,0.016130000000000422
200529,1237667253481308412,191.16114,29.252135,21.30095,20.3115,20.09148,19.8998,19.81989,21.26132,20.33105,20.1481,19.94539,19.87751,2.732792,0.9894543,0.2200127,0.1916866,0.07991219,b'QSO',0.039629999999998944,-0.0195500000000024,-0.05661999999999878,-0.045590000000000686,-0.057620000000000005
200530,1237665440977518800,191.1493,29.108854,21.41425,20.44234,20.36735,20.3498,19.96077,21.36656,20.48491,20.41835,20.39293,19.97728,2.42698,0.9719181,0.07498169,0.01755524,0.3890266,b'QSO',0.047689999999999344,-0.042569999999997776,-0.05100000000000193,-0.043130000000001445,-0.016510000000000247
200531,1237667253481242711,191.00554,29.28192,20.57169,20.2927,20.44124,20.32982,20.163,20.5987,20.32959,20.49176,20.39523,20.16776,2.169132,0.2789879,-0.1485443,0.1114178,0.1668205,b'QSO',-0.027010000000000645,-0.036889999999999645,-0.05051999999999879,-0.06540999999999997,-0.004760000000000986
200532,1237667253481374255,191.34073,29.402656,23.95535,20.89603,20.53428,20.54807,20.44886,23.61052,20.88138,20.52802,20.53451,20.47029,3.236784,3.059324,0.3617439,-0.01378632,0.09921074,b'QSO',0.3448299999999982,0.014649999999999608,0.00625999999999749,0.01355999999999824,-0.021429999999998728
200533,1237665441514259013,190.94329,29.573394,22.72725,20.86476,20.61383,20.40501,20.04981,22.52904,20.88894,20.67082,20.44804,20.1223,2.779828,1.862484,0.2509346,0.2088146,0.3552074,b'QSO',0.1982100000000031,-0.0241800000000012,-0.056989999999998986,-0.043029999999998125,-0.07248999999999839
200534,1237667254018113673,191.04058,29.664178,22.1736,20.01891,19.71363,19.55204,19.58496,22.01085,20.03183,19.72351,19.55657,19.59418,3.075917,2.15469,0.3052769,0.1615925,-0.03291702,b'QSO',0.16274999999999906,-0.0129199999999976,-0.009880000000002553,-0.004529999999999035,-0.00922000000000267
200535,1237667254018113894,190.97574,29.702783,22.74008,21.58913,21.68036,21.63866,21.66806,22.55842,21.60449,21.65967,21.59587,21.66402,2.43576,1.150948,-0.09123421,0.04170418,-0.02939796,b'QSO',0.18165999999999727,-0.015359999999997598,0.020690000000001874,0.042790000000000106,0.0040399999999998215
200536,1237667254018113763,191.01311,29.81171,21.21614,20.51522,20.5738,20.47749,20.23454,21.22889,20.51512,20.55501,20.46294,20.19167,2.482292,0.7009144,-0.05857658,0.09630966,0.2429485,b'QSO',-0.012750000000000483,9.999999999976694e-05,0.018789999999999196,0.01454999999999984,0.04287000000000063
200537,1237665442051195195,191.01571,29.945651,22.40962,21.14104,21.0143,20.81875,20.67843,22.36785,21.13514,20.99266,20.82506,20.65577,2.902242,1.268583,0.1267433,0.1955452,0.1403255,b'QSO',0.04176999999999964,0.00590000000000046,0.021639999999997883,-0.00630999999999915,0.022659999999998348
200538,1237665442051129475,190.89556,29.967769,21.59241,21.31528,21.38764,21.11372,21.06396,21.55333,21.30432,21.37122,21.10142,21.04421,1.997638,0.2771339,-0.07236099,0.273922,0.049757,b'QSO',0.039080000000002,0.010960000000000747,0.0164200000000001,0.012299999999999756,0.019750000000001933
200539,1237667254554657116,190.15721,30.247716,25.2798,20.31512,19.77928,19.63179,19.51965,25.05434,20.3127,19.80455,19.65476,19.50703,3.354619,4.964672,0.5358448,0.1474876,0.1121464,b'QSO',0.22546000000000177,0.002420000000000755,-0.025269999999999015,-0.022970000000000823,0.0126199999999983
200540,1237665328780542225,190.20185,31.315056,21.49585,21.14222,21.02168,21.01389,20.81828,21.55027,21.20243,21.07842,21.08563,20.889,2.431546,0.3536377,0.1205368,0.007787704,0.1956081,b'QSO',-0.05442000000000036,-0.06021000000000143,-0.056740000000001345,-0.07173999999999836,-0.0707199999999979
