,objid,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class,diff_u,diff_g,diff_r,diff_i,diff_z
315718,1237658425155256592,138.90321,6.4279461,19.6015,19.43631,19.23844,19.15842,18.80457,19.63429,19.45936,19.3021,19.24663,18.85307,0.34169,0.1651878,0.1978722,0.08001518,0.3538532,b'QSO',-0.03278999999999854,-0.023050000000001347,-0.06365999999999872,-0.08821000000000012,-0.048500000000000654
240724,1237661434312786614,199.76799,46.513838,23.2211,21.44734,21.37365,21.56032,22.35022,23.11848,21.46238,21.43316,21.57192,22.36782,2.792442,1.773752,0.07369804,-0.1866722,-0.7898979,b'QSO',0.10261999999999816,-0.015039999999999054,-0.05950999999999951,-0.011599999999997834,-0.01759999999999806
219991,1237678598079185132,334.17383,2.8251824,20.34985,19.62101,19.41127,19.12751,18.82438,20.3271,19.61916,19.435,19.15098,18.82614,2.274948,0.7288399,0.2097359,0.2837601,0.3031387,b'QSO',0.022749999999998494,0.0018499999999974648,-0.023730000000000473,-0.023469999999999658,-0.0017599999999973193
139866,1237661873494425888,234.34142,33.744476,20.01827,19.33553,19.09574,19.01163,18.86674,20.01588,19.35107,19.11199,19.03073,18.88918,3.371175,0.6827335,0.2397976,0.08410072,0.1448917,b'QSO',0.0023900000000018906,-0.015540000000001442,-0.01624999999999943,-0.01909999999999812,-0.02243999999999957
224013,1237648722295914510,160.41088,0.83366496,19.25308,18.95264,18.94969,19.04546,18.85583,19.24928,18.95258,18.94591,19.05204,18.87737,0.7484392,0.300436,0.002950668,-0.09576988,0.1896267,b'QSO',0.003800000000001802,5.999999999772854e-05,0.0037799999999990064,-0.006580000000003139,-0.021539999999998116
388735,1237680498598413462,332.92296,29.461503,23.40934,21.33916,20.93126,20.94406,20.55475,23.35248,21.32535,20.92614,20.93815,20.53408,1.539488,2.070181,0.4078999,-0.01280022,0.3893089,b'QSO',0.056860000000000355,0.013809999999999434,0.005120000000001568,0.005910000000000082,0.020669999999999078
166048,1237665567149261440,227.40177,19.690879,22.24613,21.05899,20.92721,20.84636,20.99834,22.23399,21.06119,20.94582,20.87817,21.0185,2.878371,1.187143,0.131773,0.0808506,-0.1519775,b'QSO',0.01214000000000226,-0.0021999999999984254,-0.018610000000002458,-0.031810000000000116,-0.020160000000000622
203301,1237669767620395267,7.43038819999998,8.0516195,21.86636,21.00528,20.85565,20.80243,20.49145,21.92527,21.08239,20.97713,20.87456,20.53841,2.844511,0.8610802,0.1496277,0.05322266,0.310976,b'QSO',-0.058910000000000906,-0.07711000000000112,-0.12147999999999826,-0.07212999999999781,-0.04695999999999856
298847,1237655130377552127,251.31823,41.698651,20.13004,19.82288,19.8869,19.6475,19.89018,20.15208,19.8383,19.93034,19.68428,19.90911,1.709174,0.3071575,-0.06402588,0.239399,-0.2426739,b'QSO',-0.022040000000000504,-0.015419999999998879,-0.04344000000000037,-0.03678000000000026,-0.01892999999999745
55861,1237665427567870213,231.58248,20.664626,19.59425,19.33141,19.42395,19.30239,19.32704,19.62781,19.38011,19.47519,19.35329,19.38294,0.6649247,0.262846,-0.09254074,0.1215591,-0.02465439,b'QSO',-0.033560000000001367,-0.048699999999996635,-0.05123999999999995,-0.050900000000002166,-0.05590000000000117
73440,1237662305111769125,203.26354,39.916879,19.16699,19.02917,19.094,18.92829,18.96995,19.16675,19.03073,19.08943,18.91782,18.97079,1.689669,0.1378155,-0.06483078,0.1657162,-0.04166603,b'QSO',0.00023999999999801958,-0.0015599999999977854,0.004570000000001073,0.010470000000001534,-0.0008400000000001739
308299,1237661358073643564,159.90685,45.226256,22.60561,21.88704,21.80236,21.63477,21.32445,22.64917,21.99473,21.95068,21.77493,21.46093,1.547933,0.718565,0.08467674,0.1675949,0.3103199,b'QSO',-0.04356000000000293,-0.10769000000000162,-0.14831999999999823,-0.14016000000000162,-0.13648000000000238
16141,1237666214080152047,21.823386,37.489912,20.47493,19.17008,19.04062,19.04843,19.02545,20.49832,19.19626,19.08779,19.09599,19.07816,3.025765,1.304848,0.129467,-0.007816315,0.02297783,b'QSO',-0.023389999999999134,-0.026180000000000092,-0.047169999999997714,-0.04756000000000071,-0.052710000000001145
382537,1237663531337449834,135.07585,61.420269,20.99305,20.61735,20.48131,20.39724,19.98382,20.99568,20.61389,20.45974,20.38709,19.96338,2.18233,0.3756981,0.1360435,0.08407211,0.4134178,b'QSO',-0.00262999999999991,0.00345999999999691,0.021570000000000533,0.010149999999999437,0.02044000000000068
32036,1237652900759666765,26.742551,-9.2514584,19.23296,18.9956,19.002,18.84031,18.84272,19.23452,19.00852,19.02551,18.85584,18.83416,1.650489,0.2373619,-0.006399155,0.1616859,-0.002401352,b'QSO',-0.001560000000001338,-0.012920000000001153,-0.023510000000001696,-0.01553000000000182,0.008559999999999235
17102,1237651753470394457,172.94779,2.1328482,19.26707,19.05714,19.11081,18.90535,19.02072,19.26243,19.06834,19.10221,18.9066,19.01624,1.704223,0.209938,-0.05367279,0.2054558,-0.1153698,b'QSO',0.004640000000001976,-0.011199999999998766,0.008600000000001273,-0.0012500000000024158,0.004480000000000928
259046,1237668588653183301,194.21106,16.217335,20.8535,20.01157,19.76693,19.58393,19.29661,20.81424,20.03354,19.76337,19.57123,19.30023,2.322774,0.8419361,0.2446346,0.1830063,0.2873135,b'QSO',0.03925999999999874,-0.0219699999999996,0.0035600000000002296,0.012699999999998823,-0.003619999999997958
105468,1237661085882843447,125.326,23.859358,21.35165,19.19221,18.67379,18.29102,18.17729,21.31228,19.1913,18.67707,18.29787,18.18695,2.858523,2.159437,0.5184231,0.3827686,0.1137276,b'QSO',0.03936999999999813,0.0009100000000010766,-0.0032800000000001717,-0.006850000000000023,-0.009660000000000224
304539,1237657069549977925,30.795369,-0.893739,20.36547,20.31163,19.96981,19.93967,20.17504,20.38794,20.32137,19.97126,19.9675,20.16254,1.252985,0.05384445,0.3418217,0.0301342,-0.2353611,b'QSO',-0.02247000000000199,-0.009740000000000748,-0.0014500000000019497,-0.027830000000001576,0.01249999999999929
384860,1237651272428945715,142.71637,60.383759,25.15489,20.94981,19.46257,19.45121,19.34032,25.00143,20.95376,19.47655,19.4618,19.3558,3.720849,4.205084,1.487236,0.01136589,0.1108856,b'QSO',0.1534600000000026,-0.003949999999999676,-0.013980000000000103,-0.010590000000000543,-0.01548000000000016
99761,1237678777941557334,0.643782439999995,5.2289282,18.9501,18.41378,18.43889,18.45568,18.21844,18.96081,18.42935,18.45492,18.48362,18.23529,2.417346,0.5363159,-0.02510834,-0.0167923,0.2372475,b'QSO',-0.010709999999999553,-0.015570000000000306,-0.016030000000000655,-0.02793999999999741,-0.016849999999998033
417345,1237665097388130386,138.92602,25.327505,18.24288,17.73279,17.65418,17.7056,17.55466,18.27606,17.76837,17.6832,17.73536,17.58981,0.7119183,0.5100899,0.07861137,-0.05142021,0.1509399,b'QSO',-0.03318000000000154,-0.0355799999999995,-0.029019999999999158,-0.029759999999999565,-0.03515000000000157
398625,1237658302202511946,151.10439,53.999474,22.68306,22.17932,22.00548,21.93564,21.69703,22.68786,22.24335,22.02803,21.99095,21.74197,2.196605,0.5037422,0.1738338,0.0698452,0.2386112,b'QSO',-0.004799999999999471,-0.06402999999999892,-0.022550000000002512,-0.05531000000000219,-0.04493999999999687
165496,1237665024906297490,188.45438,34.885868,20.70316,20.19909,20.16944,20.2191,20.05061,20.66909,20.21262,20.19254,20.23973,20.03465,2.628587,0.5040684,0.02965736,-0.04966736,0.1684895,b'QSO',0.03406999999999982,-0.013529999999999376,-0.023099999999999454,-0.020630000000000592,0.015959999999999752
405380,1237680333260718310,26.053672,28.886143,19.00537,18.49615,18.55623,18.39662,18.14424,19.0045,18.52352,18.59485,18.43161,18.17008,2.281283,0.5092163,-0.06007576,0.1596127,0.2523804,b'QSO',0.0008699999999990382,-0.027370000000001227,-0.03862000000000165,-0.03499000000000052,-0.025839999999998753
450444,1237663548512010963,121.24931,51.825241,22.12219,21.95158,21.75521,21.46924,21.14252,22.18212,22.06079,21.89331,21.56874,21.22568,0.6918926,0.1706123,0.1963615,0.2859726,0.326725,b'QSO',-0.05993000000000137,-0.10921000000000092,-0.1380999999999979,-0.09949999999999903,-0.08315999999999946
21455,1237664093977575661,140.21696,31.329971,20.10975,19.43972,19.28347,19.26738,19.10541,20.12793,19.45378,19.31951,19.29028,19.129,2.629545,0.6700306,0.1562443,0.01609421,0.1619701,b'QSO',-0.018180000000000973,-0.014059999999997075,-0.03603999999999985,-0.02289999999999992,-0.02359000000000222
99156,1237667255623155793,176.29278,30.788124,16.46905,15.92976,15.60992,15.1969,15.1238,16.73042,16.41579,16.27061,15.89586,15.75231,0.05897063,0.5392876,0.3198385,0.413023,0.07310009,b'QSO',-0.26136999999999944,-0.4860300000000013,-0.6606900000000007,-0.6989600000000014,-0.6285100000000003
183608,1237667734511943937,192.54988,21.805378,21.16546,20.73512,20.49212,20.36641,20.12494,21.26519,20.88079,20.71017,20.58999,20.24189,0.9032623,0.4303417,0.2429981,0.1257114,0.2414646,b'QSO',-0.09973000000000098,-0.14567000000000263,-0.21805000000000163,-0.2235800000000019,-0.11695000000000277
8701,1237650795146904277,147.63457,-0.68216691,22.75383,21.80694,20.33738,19.56725,19.28015,22.96209,22.13821,20.69137,19.97474,19.61646,0.4608727,0.9468842,1.469566,0.7701302,0.2870922,b'QSO',-0.20825999999999922,-0.33126999999999995,-0.3539899999999996,-0.40748999999999924,-0.336310000000001
357561,1237662263240098575,208.19134,8.9073478,22.18254,21.43322,19.8475,19.46725,19.22155,22.2434,21.53542,19.96489,19.63222,19.35577,0.4459944,0.7493267,1.585718,0.380249,0.2457008,b'QSO',-0.06086000000000169,-0.10219999999999985,-0.11739000000000033,-0.16497000000000028,-0.13421999999999912
616,1237651752408514714,200.07555,1.1903783,19.13485,18.92719,18.8251,18.92659,18.87041,19.15194,18.94746,18.84323,18.94248,18.91273,0.9191235,0.2076588,0.1020966,-0.1014957,0.05618286,b'QSO',-0.017089999999999606,-0.02027000000000001,-0.018129999999999313,-0.01588999999999885,-0.042320000000000135
385468,1237663787962532126,138.83858,65.29446,21.46747,20.43928,20.32539,20.23852,19.69195,21.3962,20.50377,20.41486,20.29489,19.75213,2.465897,1.028198,0.1138821,0.08687782,0.5465698,b'QSO',0.07126999999999839,-0.06448999999999927,-0.08947000000000216,-0.05636999999999759,-0.060180000000002565
326277,1237661064408662569,132.26809,7.0662654,20.17498,20.18868,19.88556,19.90446,20.02601,20.15163,20.19968,19.88759,19.92324,20.03194,1.369591,-0.01370049,0.3031254,-0.01890373,-0.1215458,b'QSO',0.023350000000000648,-0.010999999999999233,-0.002029999999997756,-0.018779999999999575,-0.005929999999999325
33803,1237678619563066121,354.89895,3.0909667,23.33558,21.94576,21.65083,22.08734,21.90908,23.35264,22.0679,21.82176,22.0875,21.83385,2.784572,1.389814,0.294939,-0.436512,0.1782608,b'QSO',-0.01706000000000074,-0.12214000000000169,-0.17093000000000202,-0.00015999999999749548,0.07522999999999769
352733,1237661433777226214,203.72499,45.309363,25.14348,22.35585,21.68436,20.80047,19.87979,22.85406,23.51262,22.72831,21.72646,20.86484,1.037321,2.787634,0.6714878,0.8838863,0.9206829,b'QSO',2.28942,-1.156769999999998,-1.0439499999999988,-0.9259899999999988,-0.9850500000000011
60885,1237662661605195925,236.65144,26.477698,19.81531,19.26908,18.93436,18.89105,18.75091,19.81311,19.29031,18.93216,18.90047,18.75054,2.517006,0.5462284,0.3347244,0.04330635,0.1401424,b'QSO',0.0021999999999984254,-0.021230000000002747,0.002200000000001978,-0.009419999999998652,0.0003700000000002035
2621,1237662193453039678,185.7718,41.59836,19.82896,19.65496,19.39561,19.44428,19.42628,19.85481,19.66623,19.41245,19.4455,19.45146,1.276258,0.1740055,0.2593479,-0.04866982,0.01799393,b'QSO',-0.025850000000001927,-0.01126999999999967,-0.016839999999998412,-0.0012199999999999989,-0.025180000000002423
448039,1237658311866449971,180.98852,59.913169,21.07879,20.33317,20.29713,20.13697,19.88291,21.03341,20.32455,20.29405,20.14898,19.83885,2.379813,0.7456264,0.03603172,0.1601658,0.2540607,b'QSO',0.04538000000000153,0.008620000000000516,0.003080000000000638,-0.012010000000000076,0.04405999999999821
170978,1237665026518876422,193.89819,35.890371,21.66662,20.99295,20.9099,20.53325,20.12532,21.58657,21.0551,20.96908,20.59768,20.18013,0.7880744,0.673666,0.08305359,0.3766422,0.4079361,b'QSO',0.08005000000000351,-0.06214999999999904,-0.05918000000000134,-0.06443000000000154,-0.0548099999999998
71776,1237665429173305474,219.78626,25.662649,17.94475,16.85485,16.29498,15.94629,15.75112,20.02337,19.39674,18.85583,18.3614,18.22227,0.09147412,1.089895,0.5598717,0.3486967,0.1951694,b'QSO',-2.078620000000001,-2.541890000000002,-2.560850000000002,-2.4151100000000003,-2.4711500000000015
167474,1237666274736473250,15.569496,24.349715,25.92727,23.00403,20.8104,19.6671,19.40564,25.41177,23.59929,21.78293,20.71439,20.27289,1.031174,2.923239,2.193634,1.143299,0.2614594,b'QSO',0.5154999999999994,-0.5952599999999997,-0.972529999999999,-1.0472900000000003,-0.8672500000000021
201817,1237662224594632715,156.9433,36.151417,22.46469,21.34503,21.39847,21.36967,20.97529,22.53204,21.42796,21.52785,21.4997,20.96852,2.336887,1.119658,-0.05343628,0.02879715,0.3943825,b'QSO',-0.06734999999999758,-0.0829299999999975,-0.12938000000000116,-0.13003000000000142,0.006769999999999499
373793,1237679340035965197,44.22139,-5.9253698,22.84928,21.92506,22.15878,22.2103,21.53532,22.9736,21.93137,22.16471,22.15758,21.62004,0.2989567,0.9242191,-0.2337208,-0.0515213,0.674984,b'QSO',-0.12432000000000087,-0.006310000000002702,-0.005929999999999325,0.052720000000000766,-0.0847200000000008
307208,1237667549811377119,172.7027,23.920383,25.10132,23.19302,20.90233,20.67984,20.03058,24.84106,23.19348,20.95707,20.71089,20.02,3.581078,1.908298,2.290688,0.2224884,0.6492653,b'QSO',0.2602600000000024,-0.000460000000000349,-0.05474000000000245,-0.031050000000000466,0.010580000000000922
176221,1237650760789197108,201.10885,-3.0974032,20.90965,20.25948,20.18155,20.05941,20.01479,20.89322,20.26563,20.16433,20.06329,19.99679,2.686634,0.6501694,0.07793236,0.1221428,0.04461861,b'QSO',0.016429999999999723,-0.006150000000001654,0.01722000000000179,-0.0038799999999987733,0.018000000000000682
155043,1237654602092315180,131.83935,3.5050093,21.44828,20.60164,20.56718,20.64271,20.16288,21.41212,20.60801,20.56398,20.63416,20.16674,2.330607,0.8466434,0.03445816,-0.07552719,0.479826,b'QSO',0.03615999999999886,-0.006370000000000431,0.0031999999999996476,0.008549999999999613,-0.0038599999999995305
147491,1237651495224017156,126.66888,50.833137,20.40113,20.05999,20.17163,19.96142,19.87373,20.43452,20.08117,20.21752,19.99579,19.90852,2.178934,0.3411407,-0.1116409,0.2102108,0.08768463,b'QSO',-0.0333900000000007,-0.021180000000001087,-0.045889999999999986,-0.034369999999999123,-0.03479000000000099
256481,1237659162816151862,250.18272,33.498595,22.60197,20.06195,19.54923,19.46667,19.41775,22.4913,20.05262,19.54411,19.45201,19.40689,3.364833,2.540022,0.5127144,0.08255768,0.04892921,b'QSO',0.11067000000000249,0.009329999999998506,0.005120000000001568,0.01465999999999923,0.01086000000000098
319799,1237662195063324853,184.81344,42.89198,21.50363,20.77075,20.25904,20.03625,19.57071,21.48703,20.78242,20.28546,20.07852,19.61026,1.068634,0.7328815,0.5117111,0.2227879,0.4655361,b'QSO',0.016600000000000392,-0.011669999999998737,-0.026420000000001664,-0.04227000000000203,-0.03955000000000197
316812,1237678859011359452,6.7747847,12.386906,24.04339,22.00923,20.36213,19.41229,18.74217,24.53621,23.18735,21.71951,20.7364,20.08022,1.322468,2.034166,1.647091,0.9498444,0.6701183,b'QSO',-0.4928200000000018,-1.1781199999999998,-1.3573799999999991,-1.324110000000001,-1.338049999999999
186671,1237667782835700146,187.32337,22.514287,23.27963,21.01507,20.77506,20.93429,20.59902,23.1186,20.99983,20.76304,20.92527,20.54525,2.836813,2.264563,0.2400074,-0.159235,0.3352699,b'QSO',0.16103000000000023,0.01524000000000214,0.012019999999999698,0.009019999999999584,0.053770000000000095
235058,1237664286169301059,126.93375,7.980702,19.80328,19.28911,19.26972,19.25715,19.0527,19.80796,19.29862,19.30057,19.30254,19.08092,0.6775038,0.5141697,0.01938629,0.01257706,0.2044468,b'QSO',-0.004680000000000462,-0.009509999999998797,-0.030850000000000932,-0.04539000000000115,-0.02821999999999747
299820,1237667911664468389,178.57683,25.017403,23.29959,21.47531,19.90147,20.00788,19.9068,23.03352,21.46665,19.9202,20.02466,19.8983,3.696002,1.824284,1.573839,-0.1064167,0.1010895,b'QSO',0.26606999999999914,0.008659999999999002,-0.018730000000001468,-0.016780000000000683,0.008500000000001506
413900,1237659326555357478,218.84703,55.992268,20.93657,20.71527,20.50294,20.13198,19.88404,20.90283,20.71347,20.49699,20.12872,19.8605,1.672635,0.2213001,0.2123299,0.3709602,0.2479382,b'QSO',0.033739999999998105,0.0017999999999993577,0.0059499999999985675,0.003259999999997376,0.02354000000000056
261015,1237662529532264819,221.07407,11.881551,21.88112,21.29661,21.39536,21.29969,21.30493,21.8685,21.30886,21.43151,21.31462,21.3291,2.328291,0.584507,-0.09874535,0.09566689,-0.005237579,b'QSO',0.0126199999999983,-0.012249999999998096,-0.03614999999999924,-0.014930000000003218,-0.02417000000000158
37926,1237653619083182124,166.19197,62.283194,20.47381,20.42013,20.49804,20.25773,20.03367,20.46384,20.4692,20.53835,20.28831,20.09676,1.988059,0.0536747,-0.07790947,0.2403107,0.224062,b'QSO',0.009969999999999146,-0.04907000000000039,-0.04031000000000162,-0.030580000000000496,-0.06308999999999898
8705,1237648672891011140,174.14536,-0.9585598,19.76542,19.17055,19.14594,19.13552,19.16915,19.75964,19.17532,19.15516,19.13686,19.15189,2.500017,0.5948639,0.02461243,0.01041985,-0.03362656,b'QSO',0.005779999999997898,-0.004770000000000607,-0.009219999999999118,-0.0013399999999990087,0.017259999999996722
77335,1237651736843452503,209.17327,2.5009937,22.53186,20.73346,20.64113,20.4837,20.33525,22.47603,20.74441,20.70909,20.56129,20.33614,3.070216,1.798399,0.09233093,0.1574326,0.1484451,b'QSO',0.05583000000000027,-0.010949999999997573,-0.06795999999999935,-0.07759000000000071,-0.0008900000000018338
291738,1237667736655102108,181.94207,23.704167,19.68087,19.32626,18.93984,18.58157,18.30161,19.67277,19.3468,18.96005,18.59135,18.3092,1.946129,0.3546104,0.3864193,0.3582687,0.2799568,b'QSO',0.008099999999998886,-0.020540000000000447,-0.02020999999999873,-0.009779999999999234,-0.00759000000000043
80467,1237662637987791355,244.07975,8.5681289,19.16241,18.71142,18.11081,17.64305,17.51318,19.55752,19.1922,18.72759,18.23532,18.17596,0.2067358,0.4509869,0.6006107,0.4677601,0.1298656,b'QSO',-0.39510999999999896,-0.4807799999999993,-0.6167799999999986,-0.5922700000000027,-0.6627800000000015
194233,1237669702125289798,17.567703,7.2727182,21.94304,21.36341,20.55877,19.74584,19.49486,22.62707,22.19825,21.544,20.81375,20.41364,1.196596,0.5796375,0.804636,0.8129311,0.2509747,b'QSO',-0.6840299999999999,-0.8348400000000034,-0.9852300000000014,-1.0679099999999977,-0.9187800000000017
67246,1237658298986725616,134.58532,4.3986269,19.25919,18.84439,18.73412,18.52996,18.57762,19.24205,18.88419,18.74691,18.55578,18.59533,0.5367988,0.4147949,0.1102753,0.2041607,-0.04766655,b'QSO',0.017140000000001265,-0.03979999999999961,-0.012789999999998969,-0.02581999999999951,-0.017710000000001003
244753,1237651190284878120,133.83626,52.299849,21.4537,21.0881,21.0498,20.6261,20.92975,21.52857,21.22714,21.17741,20.74814,21.03447,1.808302,0.3656044,0.03829956,0.4236984,-0.3036518,b'QSO',-0.0748699999999971,-0.13903999999999783,-0.12760999999999711,-0.12203999999999837,-0.10472000000000037
75000,1237661967430123562,184.99588,42.584574,18.73657,18.42718,18.5087,18.60722,18.47498,18.73878,18.44016,18.51121,18.62709,18.48532,0.8495047,0.3093967,-0.08151817,-0.09852219,0.1322365,b'QSO',-0.002209999999998047,-0.012979999999998881,-0.0025099999999973477,-0.01986999999999739,-0.010340000000002902
69441,1237651754564452678,219.4247,2.4871727,21.68745,20.99655,20.91938,21.20484,21.50316,21.62646,21.00307,20.91582,21.22151,21.51997,2.306711,0.6908951,0.07717323,-0.2854614,-0.2983189,b'QSO',0.06098999999999677,-0.006520000000001858,0.0035600000000002296,-0.016669999999997742,-0.016809999999999548
55279,1237662662679331285,237.93205,26.631449,21.39881,20.65952,20.56176,20.51315,20.52989,21.35517,20.69691,20.58158,20.5573,20.47934,2.466074,0.7392883,0.09776306,0.04860306,-0.01673698,b'QSO',0.0436399999999999,-0.03738999999999848,-0.019819999999999283,-0.04415000000000191,0.050550000000001205
250219,1237668311631200683,244.0971,11.168708,20.44134,20.09007,20.11947,20.12879,19.68553,20.46612,20.12176,20.15755,20.17156,19.73463,0.7912066,0.3512669,-0.02939606,-0.009321213,0.4432602,b'QSO',-0.024779999999999802,-0.03168999999999755,-0.03808000000000078,-0.04277000000000086,-0.049099999999999255
287647,1237679502173995616,6.34437919999999,18.938229,22.92601,21.17829,20.8733,21.08827,20.99548,22.63455,21.17553,20.86915,21.08594,21.02555,2.876585,1.747721,0.3049946,-0.2149734,0.09279251,b'QSO',0.2914600000000007,0.002760000000002094,0.00414999999999921,0.0023300000000006094,-0.030069999999998487
219665,1237654398618632284,181.67875,64.194291,19.83238,19.33903,19.40477,19.36286,19.24362,19.84071,19.35866,19.4064,19.35913,19.24578,2.386318,0.4933472,-0.06573677,0.04191399,0.1192341,b'QSO',-0.008330000000000837,-0.01962999999999937,-0.0016300000000022408,0.0037300000000008993,-0.0021599999999999397
107695,1237664668423225597,126.79716,23.680678,20.55475,20.02984,20.03395,19.94724,19.70517,20.56273,20.07338,20.07165,20.00832,19.7448,2.24778,0.5249062,-0.0041008,0.08670235,0.2420769,b'QSO',-0.007979999999999876,-0.043540000000000134,-0.037700000000000955,-0.06108000000000047,-0.0396300000000025
69791,1237661388152766659,244.54027,39.653914,18.88614,18.7283,18.57567,18.40237,18.40571,18.88979,18.74905,18.56956,18.4042,18.40278,1.501812,0.157835,0.1526318,0.1732998,-0.003335953,b'QSO',-0.003650000000000375,-0.020749999999999602,0.006109999999999616,-0.001829999999998222,0.002929999999999211
268394,1237668350279746184,206.36596,16.901695,24.92425,21.52551,21.24273,21.11504,21.83271,24.17945,21.56426,21.29849,21.11709,21.76125,1.542422,3.398737,0.2827835,0.1276913,-0.7176762,b'QSO',0.7448000000000015,-0.038750000000000284,-0.055759999999999366,-0.0020500000000005514,0.0714599999999983
277057,1237667731810222661,133.72493,15.233408,23.23201,21.67435,21.59593,21.38289,20.94828,23.08923,21.73719,21.65235,21.43551,20.9572,2.454718,1.557655,0.07841873,0.2130451,0.4346085,b'QSO',0.14277999999999835,-0.06283999999999779,-0.05641999999999925,-0.052620000000001,-0.008919999999999817
131738,1237662193998561601,211.55962,38.881387,21.00813,20.35025,20.14278,20.09337,19.90263,21.03909,20.36596,20.18725,20.12342,19.92731,2.557434,0.6578732,0.2074718,0.04941559,0.1907387,b'QSO',-0.03096000000000032,-0.01571000000000211,-0.044470000000000454,-0.030049999999999244,-0.024680000000000035
293341,1237655109440569548,140.60149,52.18667,20.00036,19.99184,20.04036,19.84085,19.61304,19.9774,19.99584,20.04042,19.83574,19.6051,2.060972,0.008516312,-0.04851723,0.1995068,0.2278061,b'QSO',0.0229600000000012,-0.004000000000001336,-6.000000000128125e-05,0.005109999999998394,0.00794000000000139
49370,1237665128017428488,212.95086,31.375767,17.99644,17.93836,17.66279,17.61861,17.69788,17.96919,17.95338,17.66347,17.61586,17.69836,1.263681,0.05808067,0.2755756,0.04417419,-0.07926559,b'QSO',0.027249999999998664,-0.015019999999999811,-0.0006799999999991257,0.00274999999999892,-0.00047999999999959186
